Transaction_id,Customer_ID,Product_id,Store_Location,Purchase_Date,Unit_Price,Quantity,Total_Price,Payment_Method,Order_Status
T93855,C1573,P7130,STORE_41,16-06-2024,657.95,4,2631.8,PayPal,Completed
T93869,C1142,P707,STORE_11,21-07-2024,927.1,7,6489.7,Bank Transfer,Completed
T9388,C1712,P74,STORE_6,29-08-2024,207.78,7,1454.46,Credit Card,Completed
T93889,C575,P935,STORE_6,16-02-2024,135.89,7,951.23,Bank Transfer,Completed
T93901,C1627,P725,STORE_16,03-03-2024,740.88,5,3704.4,Bank Transfer,Completed
T93919,C1169,P456,STORE_10,08-05-2024,531.3,5,2656.5,Bank Transfer,Completed
T9394,C650,P799,STORE_2,13-09-2024,621.67,2,1243.34,PayPal,Cancelled
T93993,C1629,P1900,STORE_10,24-05-2024,735.59,8,5884.72,Bank Transfer,Cancelled
T94018,C614,P953,STORE_21,27-06-2024,34.34,10,343.4,Bank Transfer,Completed
T9402,C904,P244,STORE_4,18-03-2024,429.94,10,4299.4,Bank Transfer,Completed
T94054,C341,P366,STORE_5,28-08-2024,767.45,7,5372.15,Bank Transfer,Completed
T94055,C1773,P1988,STORE_29,22-06-2024,429.33,1,429.33,Bank Transfer,Cancelled
T94057,C16,P552,STORE_48,05-02-2024,452.15,7,3165.05,Bank Transfer,Completed
T94090,C1863,P634,STORE_5,18-05-2024,290.75,5,1453.75,Credit Card,Completed
T94099,C340,P327,STORE_20,12-06-2024,207.78,6,1246.68,Bank Transfer,Completed
T94113,C100,P496,STORE_21,01-01-2024,34.34,7,240.38,Credit Card,Completed
T94124,C1383,P433,STORE_20,03-07-2024,759.65,4,3038.6,PayPal,Cancelled
T94192,C426,P599,STORE_15,03-04-2024,34.34,10,343.4,PayPal,Cancelled
T94223,C762,P984,STORE_41,29-05-2024,442.36,9,3981.24,Credit Card,Completed
T94224,C1566,P276,STORE_40,15-07-2024,141.57,6,849.42,Bank Transfer,Completed
T94332,C1288,P523,STORE_21,05-02-2024,759.65,7,5317.55,PayPal,Completed
T94344,C1964,P723,STORE_41,10-02-2024,241.69,9,2175.21,Bank Transfer,Completed
T94402,C1978,P425,STORE_14,13-02-2024,113.77,10,1137.7,Credit Card,Completed
T94439,C1923,P1419,STORE_17,01-05-2024,793.94,9,7145.46,Credit Card,Cancelled
T94547,C300,P603,STORE_16,27-03-2024,11.54,8,92.32,Credit Card,Cancelled
T94594,C239,P864,STORE_21,02-08-2024,615.07,9,5535.63,Bank Transfer,Completed
T94614,C972,P248,STORE_20,18-09-2024,429.94,2,859.88,Credit Card,Cancelled
T94638,C1283,P564,STORE_27,09-02-2024,577.38,6,3464.28,Bank Transfer,Completed
T9464,C1803,P74,STORE_12,08-01-2024,207.78,6,1246.68,Bank Transfer,Cancelled
T94670,C1310,P937,STORE_16,13-03-2024,507.17,4,2028.68,Credit Card,Completed
T94702,C1535,P46,STORE_10,31-07-2024,34.34,2,68.68,PayPal,Cancelled
T94709,C1367,P419,STORE_12,23-08-2024,113.77,4,455.08,Credit Card,Cancelled
T94729,C1071,P129,STORE_10,25-03-2024,927.1,3,2781.3,PayPal,Completed
T9473,C1454,P970,STORE_10,19-06-2024,113.76,2,227.52,Bank Transfer,Completed
T94789,C1799,P1988,STORE_41,04-03-2024,429.33,5,2146.65,Credit Card,Cancelled
T94801,C672,P491,STORE_44,28-03-2024,507.17,9,4564.53,Bank Transfer,Cancelled
T94826,C1120,P832,STORE_46,02-02-2024,927.1,1,927.1,PayPal,Cancelled
T94844,C1763,P531,STORE_21,16-09-2024,788.37,6,4730.22,Bank Transfer,Cancelled
T94856,C857,P234,STORE_5,14-05-2024,531.3,5,2656.5,Credit Card,Completed
T94872,C1034,P31,STORE_49,07-02-2024,241.69,9,2175.21,Credit Card,Cancelled
T94874,C1036,P545,STORE_14,01-04-2024,452.15,9,4069.35,Bank Transfer,Completed
T94924,C1359,P129,STORE_25,07-06-2024,927.1,6,5562.6,Credit Card,Completed
T94932,C1817,P55,STORE_17,24-03-2024,507.17,3,1521.51,PayPal,Cancelled
T94993,C1266,P843,STORE_41,06-07-2024,207.78,7,1454.46,Bank Transfer,Completed
T9502,C1847,P897,STORE_1,22-04-2024,207.78,6,1246.68,Bank Transfer,Cancelled
T95040,C469,P493,STORE_4,07-07-2024,531.3,4,2125.2,Credit Card,Completed
T95057,C641,P544,STORE_6,17-01-2024,879.28,6,5275.68,PayPal,Completed
T95064,C1011,P129,STORE_18,18-05-2024,927.1,7,6489.7,Credit Card,Completed
T95077,C1948,P360,STORE_19,13-04-2024,34.34,3,103.02,Bank Transfer,Completed
T95094,C1337,P388,STORE_45,24-01-2024,326.79,6,1960.74,Bank Transfer,Completed
T95096,C1606,P843,STORE_2,27-04-2024,207.78,7,1454.46,PayPal,Completed
T95164,C646,P335,STORE_8,26-08-2024,487.24,10,4872.4,Bank Transfer,Completed
T95171,C661,P682,STORE_4,12-08-2024,452.15,7,3165.05,Bank Transfer,Completed
T95186,C415,P549,STORE_46,04-09-2024,618.14,4,2472.56,PayPal,Cancelled
T95199,C1716,P53,STORE_29,06-02-2024,34.34,8,274.72,Bank Transfer,Completed
T95202,C1557,P619,STORE_1,21-05-2024,58.86,6,353.16,PayPal,Completed
T9521,C1743,P917,STORE_14,14-03-2024,624.45,4,2497.8,Bank Transfer,Cancelled
T95222,C425,P491,STORE_10,07-01-2024,507.17,5,2535.85,PayPal,Completed
T95245,C899,P561,STORE_9,05-09-2024,635.72,3,1907.16,PayPal,Cancelled
T95250,C1239,P917,STORE_9,28-06-2024,624.45,4,2497.8,Credit Card,Completed
T95273,C366,P702,STORE_46,08-03-2024,763.22,5,3816.1,Credit Card,Completed
T95275,C94,P897,STORE_2,06-05-2024,207.78,9,1870.02,Credit Card,Completed
T9528,C1116,P419,STORE_28,31-08-2024,113.77,8,910.16,Bank Transfer,Cancelled
T95287,C1946,P335,STORE_16,14-07-2024,487.24,3,1461.72,Bank Transfer,Cancelled
T95362,C1543,P211,STORE_47,11-03-2024,948.86,2,1897.72,Credit Card,Completed
T95394,C641,P953,STORE_14,06-04-2024,34.34,3,103.02,Credit Card,Completed
T95395,C82,P195,STORE_47,11-07-2024,487.24,5,2436.2,PayPal,Completed
T95403,C1580,P679,STORE_11,16-04-2024,98.82,4,395.28,PayPal,Completed
T95418,C522,P180,STORE_20,02-09-2024,452.15,3,1356.45,Credit Card,Completed
T95437,C712,P738,STORE_45,12-09-2024,763.22,8,6105.76,PayPal,Completed
T95447,C1202,P327,STORE_48,08-08-2024,207.78,2,415.56,Bank Transfer,Cancelled
T95448,C1762,P433,STORE_17,27-04-2024,759.65,9,6836.85,Bank Transfer,Completed
T95458,C1326,P406,STORE_29,14-06-2024,577.38,7,4041.66,Credit Card,Completed
T95459,C311,P406,STORE_10,30-06-2024,577.38,3,1732.14,Credit Card,Completed
T95464,C298,P935,STORE_44,02-08-2024,135.89,1,135.89,Credit Card,Cancelled
T95467,C1814,P569,STORE_15,13-03-2024,673.73,10,6737.3,Bank Transfer,Completed
T95516,C1457,P406,STORE_10,13-07-2024,577.38,10,5773.8,PayPal,Cancelled
T95545,C718,P406,STORE_24,04-09-2024,577.38,2,1154.76,Bank Transfer,Completed
T9556,C1119,P81,STORE_24,21-03-2024,326.79,4,1307.16,Bank Transfer,Cancelled
T95570,C1189,P36,STORE_11,16-02-2024,141.57,4,566.28,Bank Transfer,Completed
T95602,C505,P653,STORE_10,17-02-2024,927.1,4,3708.4,Credit Card,Completed
T95620,C1944,P613,STORE_21,22-01-2024,577.38,3,1732.14,Credit Card,Cancelled
T95721,C1375,P725,STORE_47,19-05-2024,740.88,1,740.88,PayPal,Cancelled
T95728,C873,P922,STORE_1,26-05-2024,997.38,6,5984.28,Bank Transfer,Cancelled
T95732,C805,P36,STORE_45,09-07-2024,141.57,7,990.99,PayPal,Cancelled
T95742,C788,P126,STORE_21,01-04-2024,759.65,1,759.65,PayPal,Completed
T95778,C173,P113,STORE_6,31-07-2024,879.28,10,8792.8,Bank Transfer,Completed
T95904,C1211,P851,STORE_29,18-03-2024,644.04,9,5796.36,Credit Card,Completed
T9591,C1812,P988,STORE_40,02-06-2024,572.63,10,5726.3,Credit Card,Completed
T95938,C1650,P349,STORE_48,24-07-2024,927.1,9,8343.9,Bank Transfer,Cancelled
T95940,C1821,P935,STORE_18,14-06-2024,135.89,1,135.89,Bank Transfer,Completed
T95947,C335,P805,STORE_14,01-05-2024,207.78,3,623.34,PayPal,Cancelled
T95949,C441,P50,STORE_19,14-09-2024,797.5,10,7975,Credit Card,Completed
T96009,C1760,P935,STORE_29,06-02-2024,135.89,2,271.78,Credit Card,Completed
T96038,C1068,P880,STORE_48,22-01-2024,241.69,9,2175.21,PayPal,Cancelled
T96072,C1777,P653,STORE_5,21-06-2024,927.1,6,5562.6,Bank Transfer,Completed
T96096,C1939,P74,STORE_29,10-06-2024,207.78,6,1246.68,Credit Card,Completed
T96163,C1055,P369,STORE_48,03-01-2024,767.45,1,767.45,PayPal,Completed
T96164,C243,P917,STORE_15,29-02-2024,624.45,8,4995.6,PayPal,Cancelled
T96180,C449,P220,STORE_15,13-06-2024,770.83,5,3854.15,Credit Card,Completed
T96194,C1136,P893,STORE_26,08-08-2024,696.15,8,5569.2,Credit Card,Completed
T96197,C947,P897,STORE_15,24-02-2024,207.78,9,1870.02,PayPal,Completed
T96333,C1133,P52,STORE_15,04-04-2024,452.15,8,3617.2,PayPal,Completed
T96355,C1403,P102,STORE_44,27-08-2024,504.81,2,1009.62,PayPal,Cancelled
T96361,C971,P714,STORE_16,09-08-2024,759.65,3,2278.95,Credit Card,Cancelled
T96404,C215,P465,STORE_8,18-09-2024,577.38,10,5773.8,Bank Transfer,Cancelled
T96409,C166,P708,STORE_19,21-02-2024,879.28,10,8792.8,PayPal,Completed
T96450,C1606,P851,STORE_11,06-04-2024,644.04,7,4508.28,PayPal,Cancelled
T96456,C709,P276,STORE_18,10-07-2024,141.57,9,1274.13,Credit Card,Completed
T96465,C885,P937,STORE_19,18-05-2024,507.17,6,3043.02,Credit Card,Completed
T96472,C1190,P982,STORE_19,15-05-2024,507.17,2,1014.34,Bank Transfer,Completed
T96478,C562,P805,STORE_4,30-04-2024,207.78,7,1454.46,PayPal,Completed
T96492,C660,P593,STORE_48,19-09-2024,259.96,1,259.96,Bank Transfer,Completed
T96497,C1734,P398,STORE_29,03-01-2024,58.86,10,588.6,Bank Transfer,Cancelled
T96527,C1820,P95,STORE_40,11-07-2024,991.51,5,4957.55,PayPal,Cancelled
T96535,C301,P755,STORE_21,17-05-2024,70.81,7,495.67,Bank Transfer,Completed
T96538,C174,P278,STORE_49,06-06-2024,434.78,5,2173.9,Credit Card,Cancelled
T96612,C1372,P492,STORE_45,27-07-2024,763.22,6,4579.32,Credit Card,Cancelled
T96631,C1438,P988,STORE_22,24-08-2024,572.63,9,5153.67,Bank Transfer,Completed
T96651,C488,P127,STORE_48,27-08-2024,763.22,5,3816.1,Credit Card,Completed
T96699,C1304,P779,STORE_11,26-05-2024,676.12,6,4056.72,Bank Transfer,Cancelled
T9676,C1759,P621,STORE_11,02-08-2024,876.4,4,3505.6,PayPal,Cancelled
T96783,C1161,P714,STORE_42,06-04-2024,759.65,1,759.65,Credit Card,Completed
T96788,C1777,P195,STORE_42,04-06-2024,487.24,2,974.48,Credit Card,Completed
T96790,C732,P348,STORE_18,10-05-2024,657.95,6,3947.7,Credit Card,Completed
T96792,C1659,P114,STORE_20,24-08-2024,70.81,5,354.05,Bank Transfer,Completed
T96867,C150,P24,STORE_9,19-06-2024,945.45,7,6618.15,Credit Card,Cancelled
T96911,C1176,P129,STORE_45,24-06-2024,927.1,1,927.1,Credit Card,Cancelled
T96923,C101,P725,STORE_19,01-08-2024,740.88,3,2222.64,Bank Transfer,Completed
T96988,C536,P6,STORE_42,13-02-2024,792.11,8,6336.88,Credit Card,Completed
T96989,C260,P31,STORE_11,09-05-2024,241.69,4,966.76,Credit Card,Completed
T97013,C428,P988,STORE_12,09-01-2024,572.63,1,572.63,Bank Transfer,Completed
T97050,C765,P94,STORE_2,01-02-2024,487.24,5,2436.2,PayPal,Completed
T9706,C541,P634,STORE_21,24-07-2024,290.75,1,290.75,Bank Transfer,Completed
T97141,C446,P934,STORE_28,10-03-2024,241.69,7,1691.83,Credit Card,Cancelled
T97177,C1315,P893,STORE_7,26-08-2024,696.15,9,6265.35,Bank Transfer,Cancelled
T97185,C1824,P938,STORE_17,31-08-2024,759.65,9,6836.85,Bank Transfer,Cancelled
T97267,C1726,P348,STORE_8,07-02-2024,657.95,8,5263.6,Credit Card,Cancelled
T97271,C1922,P626,STORE_50,01-06-2024,838.82,4,3355.28,Credit Card,Completed
T97274,C1294,P360,STORE_10,31-08-2024,34.34,2,68.68,Bank Transfer,Cancelled
T97291,C1766,P1900,STORE_50,07-01-2024,735.59,1,735.59,Bank Transfer,Completed
T97306,C1164,P778,STORE_19,07-04-2024,332.64,9,2993.76,Bank Transfer,Completed
T97361,C1308,P937,STORE_4,14-04-2024,507.17,4,2028.68,PayPal,Cancelled
T97376,C1204,P114,STORE_16,01-05-2024,70.81,1,70.81,PayPal,Completed
T97412,C937,P81,STORE_24,05-05-2024,326.79,3,980.37,Bank Transfer,Completed
T9742,C421,P24,STORE_6,26-01-2024,945.45,8,7563.6,Bank Transfer,Cancelled
T97481,C1707,P211,STORE_24,25-02-2024,948.86,4,3795.44,PayPal,Cancelled
T97487,C1817,P545,STORE_27,16-06-2024,452.15,8,3617.2,PayPal,Cancelled
T97494,C1270,P133,STORE_27,26-05-2024,573.58,9,5162.22,PayPal,Completed
T97500,C1539,P94,STORE_6,01-07-2024,487.24,10,4872.4,PayPal,Cancelled
T97509,C1393,P796,STORE_18,29-07-2024,531.3,8,4250.4,PayPal,Completed
T97563,C1031,P211,STORE_41,02-04-2024,948.86,5,4744.3,Bank Transfer,Completed
T9761,C646,P564,STORE_18,04-05-2024,577.38,4,2309.52,Credit Card,Completed
T97626,C216,P940,STORE_10,24-07-2024,740.88,1,740.88,Bank Transfer,Cancelled
T97631,C1089,P431,STORE_5,15-06-2024,234.76,3,704.28,Bank Transfer,Cancelled
T97661,C1985,P1988,STORE_50,16-05-2024,429.33,3,1287.99,Bank Transfer,Cancelled
T97707,C1511,P6,STORE_27,16-08-2024,792.11,7,5544.77,Bank Transfer,Completed
T97739,C567,P24,STORE_1,13-01-2024,945.45,9,8509.05,Credit Card,Completed
T97805,C991,P523,STORE_10,14-06-2024,759.65,5,3798.25,Bank Transfer,Cancelled
T97811,C1193,P1988,STORE_41,16-07-2024,429.33,6,2575.98,Bank Transfer,Completed
T97821,C577,P406,STORE_12,22-04-2024,577.38,4,2309.52,Bank Transfer,Completed
T97822,C91,P1981,STORE_12,29-06-2024,673.73,1,673.73,Bank Transfer,Cancelled
T9784,C610,P224,STORE_19,18-02-2024,368.44,9,3315.96,PayPal,Cancelled
T97870,C1916,P138,STORE_6,04-01-2024,763.22,10,7632.2,Credit Card,Completed
T97898,C1270,P779,STORE_48,17-03-2024,676.12,9,6085.08,PayPal,Cancelled
T9798,C935,P224,STORE_21,04-06-2024,368.44,1,368.44,PayPal,Completed
T97991,C1612,P554,STORE_11,03-02-2024,740.88,9,6667.92,Bank Transfer,Cancelled
T98038,C237,P7130,STORE_17,20-08-2024,657.95,1,657.95,Bank Transfer,Cancelled
T98070,C988,P446,STORE_25,03-06-2024,748.94,1,748.94,PayPal,Cancelled
T98089,C46,P138,STORE_41,11-01-2024,763.22,8,6105.76,Bank Transfer,Cancelled
T98097,C1122,P1644,STORE_29,08-01-2024,442.36,9,3981.24,Credit Card,Cancelled
T98132,C1970,P639,STORE_5,09-03-2024,429.94,3,1289.82,Bank Transfer,Cancelled
T98175,C1679,P496,STORE_21,16-02-2024,34.34,7,240.38,PayPal,Completed
T98182,C761,P940,STORE_25,11-03-2024,740.88,8,5927.04,Bank Transfer,Completed
T98223,C802,P337,STORE_49,17-06-2024,763.22,5,3816.1,Credit Card,Completed
T98291,C1362,P620,STORE_19,02-09-2024,39.49,1,39.49,Bank Transfer,Completed
T98337,C602,P642,STORE_18,20-03-2024,767.45,1,767.45,PayPal,Completed
T98367,C1459,P1531,STORE_17,20-08-2024,39.49,5,197.45,Bank Transfer,Cancelled
T98382,C1579,P283,STORE_21,19-02-2024,308.4,2,616.8,Bank Transfer,Completed
T98422,C1772,P431,STORE_22,12-06-2024,234.76,5,1173.8,Credit Card,Completed
T98509,C1330,P419,STORE_7,07-03-2024,113.77,3,341.31,Bank Transfer,Completed
T98518,C1072,P266,STORE_45,18-03-2024,880.39,2,1760.78,PayPal,Cancelled
T98593,C1389,P629,STORE_22,11-02-2024,58.86,1,58.86,Bank Transfer,Cancelled
T98654,C1575,P769,STORE_9,05-02-2024,429.94,1,429.94,Bank Transfer,Completed
T98662,C369,P28,STORE_14,25-02-2024,202.12,9,1819.08,Credit Card,Completed
T98745,C1435,P2,STORE_46,07-02-2024,207.78,9,1870.02,Bank Transfer,Completed
T9875,C214,P778,STORE_18,11-08-2024,332.64,2,665.28,Bank Transfer,Cancelled
T98792,C793,P978,STORE_12,26-02-2024,879.28,9,7913.52,Bank Transfer,Completed
T98835,C391,P28,STORE_50,09-07-2024,202.12,1,202.12,Credit Card,Completed
T98919,C1045,P244,STORE_45,19-04-2024,429.94,4,1719.76,Credit Card,Cancelled
T98934,C1158,P561,STORE_27,17-09-2024,635.72,8,5085.76,Credit Card,Cancelled
T98943,C808,P981,STORE_20,22-01-2024,141.57,7,990.99,PayPal,Completed
T98955,C193,P599,STORE_42,21-09-2024,34.34,3,103.02,PayPal,Completed
T98975,C1636,P977,STORE_45,28-06-2024,234.76,1,234.76,Credit Card,Cancelled
T98999,C336,P69,STORE_26,13-07-2024,961.39,5,4806.95,Credit Card,Completed
T99013,C1214,P195,STORE_19,24-08-2024,487.24,9,4385.16,Credit Card,Cancelled
T9905,C1289,P393,STORE_46,27-04-2024,207.78,1,207.78,Bank Transfer,Completed
T99060,C1187,P1981,STORE_24,22-05-2024,673.73,1,673.73,Credit Card,Completed
T99069,C1500,P984,STORE_15,13-02-2024,442.36,3,1327.08,PayPal,Completed
T99126,C1824,P456,STORE_7,17-04-2024,531.3,9,4781.7,PayPal,Completed
T99134,C1232,P561,STORE_22,20-04-2024,635.72,4,2542.88,Credit Card,Cancelled
T99162,C1579,P805,STORE_2,24-07-2024,207.78,7,1454.46,Bank Transfer,Completed
T99168,C139,P864,STORE_45,03-08-2024,615.07,3,1845.21,Bank Transfer,Completed
T99190,C743,P900,STORE_15,10-02-2024,735.59,8,5884.72,Credit Card,Completed
T99198,C72,P984,STORE_24,18-07-2024,442.36,2,884.72,Credit Card,Cancelled
T99222,C1023,P926,STORE_25,28-02-2024,311.52,6,1869.12,Credit Card,Completed
T99234,C1696,P723,STORE_42,25-08-2024,241.69,4,966.76,Bank Transfer,Cancelled
T99334,C1287,P113,STORE_49,24-03-2024,879.28,1,879.28,Credit Card,Completed
T99351,C872,P393,STORE_19,28-05-2024,207.78,3,623.34,Bank Transfer,Completed
T99371,C667,P114,STORE_18,04-02-2024,70.81,10,708.1,Credit Card,Completed
T99386,C712,P28,STORE_17,16-06-2024,202.12,2,404.24,Credit Card,Cancelled
T99413,C491,P441,STORE_21,28-07-2024,507.17,3,1521.51,Bank Transfer,Completed
T99435,C933,P495,STORE_22,19-06-2024,429.33,1,429.33,Credit Card,Completed
T99437,C1595,P14,STORE_7,02-07-2024,487.24,8,3897.92,Credit Card,Completed
T99438,C1981,P742,STORE_45,18-01-2024,696.15,1,696.15,Bank Transfer,Completed
T99506,C1644,P94,STORE_22,19-02-2024,487.24,5,2436.2,PayPal,Completed
T99518,C558,P723,STORE_9,14-07-2024,241.69,4,966.76,Bank Transfer,Completed
T99548,C248,P977,STORE_10,16-06-2024,234.76,8,1878.08,Bank Transfer,Completed
T99549,C1465,P982,STORE_11,30-08-2024,507.17,4,2028.68,PayPal,Completed
T9963,C1450,P896,STORE_21,13-06-2024,927.1,10,9271,Bank Transfer,Completed
T99654,C1888,P4107,STORE_26,16-07-2024,212.96,10,2129.6,Bank Transfer,Completed
T99684,C283,P50,STORE_19,26-01-2024,797.5,1,797.5,Bank Transfer,Completed
T99739,C1578,P620,STORE_11,08-07-2024,39.49,5,197.45,Credit Card,Cancelled
T99819,C1961,P932,STORE_49,02-06-2024,759.65,1,759.65,Bank Transfer,Completed
T99829,C1653,P905,STORE_16,15-07-2024,58.86,1,58.86,PayPal,Completed
T99872,C662,P388,STORE_48,10-02-2024,326.79,1,326.79,Credit Card,Completed
T99891,C1688,P982,STORE_45,27-05-2024,507.17,6,3043.02,Credit Card,Completed
T99939,C215,P1942,STORE_10,09-01-2024,434.78,9,3913.02,Bank Transfer,Completed
T9999,C1489,P890,STORE_47,18-08-2024,312.45,5,1562.25,PayPal,Cancelled
T99998,C599,P195,STORE_11,29-06-2024,487.24,4,1948.96,PayPal,Completed
T1,C1013,P425,STORE_1,03-02-2024,113.77,3,341.31,PayPal,Cancelled
T2,C816,P129,STORE_11,19-03-2024,927.1,9,8343.9,PayPal,Completed
T3,C210,P714,STORE_6,05-05-2024,759.65,8,6077.2,Credit Card,Cancelled
T4,C1858,P283,STORE_14,17-06-2024,308.4,4,1233.6,Credit Card,Completed
T5,C358,P263,STORE_8,08-09-2024,429.94,1,429.94,PayPal,Cancelled
T6,C950,P1977,STORE_40,02-06-2024,529.42,9,4764.78,PayPal,Cancelled
T7,C916,P28,STORE_45,30-07-2024,202.12,1,202.12,Credit Card,Completed
T8,C1568,P940,STORE_8,28-04-2024,740.88,2,1481.76,Bank Transfer,Completed
T9,C1214,P893,STORE_15,02-08-2024,696.15,6,4176.9,Credit Card,Cancelled
T10,C1068,P1531,STORE_21,21-08-2024,39.49,4,157.96,PayPal,Completed
T11,C288,P250,STORE_7,09-04-2024,531.3,8,4250.4,Credit Card,Cancelled
T12,C1072,P517,STORE_24,04-05-2024,452.15,5,2260.75,PayPal,Completed
T13,C1614,P603,STORE_1,10-07-2024,11.54,3,34.62,PayPal,Completed
T14,C700,P644,STORE_49,16-04-2024,34.34,9,309.06,PayPal,Cancelled
T15,C1379,P7130,STORE_19,30-06-2024,657.95,9,5921.55,Bank Transfer,Completed
T16,C1509,P982,STORE_18,12-09-2024,507.17,10,5071.7,Credit Card,Cancelled
T17,C1158,P188,STORE_17,14-05-2024,949.37,4,3797.48,Credit Card,Completed
T18,C1983,P629,STORE_21,25-05-2024,58.86,5,294.3,PayPal,Completed
T19,C1206,P861,STORE_22,03-07-2024,763.22,7,5342.54,Bank Transfer,Completed
T20,C44,P470,STORE_7,10-06-2024,234.76,9,2112.84,Credit Card,Completed
T21,C1771,P456,STORE_45,23-07-2024,531.3,10,5313,PayPal,Completed
T22,C1840,P578,STORE_22,14-02-2024,326.79,7,2287.53,Bank Transfer,Cancelled
T23,C930,P926,STORE_9,30-03-2024,311.52,2,623.04,Credit Card,Completed
T24,C1725,P882,STORE_47,21-04-2024,577.38,7,4041.66,Bank Transfer,Cancelled
T25,C191,P514,STORE_44,20-07-2024,577.38,7,4041.66,Credit Card,Cancelled
T26,C133,P549,STORE_1,06-02-2024,618.14,7,4326.98,Bank Transfer,Cancelled
T27,C846,P31,STORE_9,14-09-2024,241.69,9,2175.21,Bank Transfer,Completed
T28,C1184,P755,STORE_45,11-03-2024,70.81,4,283.24,Bank Transfer,Cancelled
T29,C686,P95,STORE_21,13-06-2024,991.51,3,2974.53,PayPal,Completed
T30,C1674,P1981,STORE_5,23-02-2024,673.73,3,2021.19,Bank Transfer,Completed
T31,C965,P982,STORE_15,16-02-2024,507.17,7,3550.19,Credit Card,Completed
T32,C142,P916,STORE_2,27-02-2024,531.3,1,531.3,Bank Transfer,Cancelled
T33,C679,P913,STORE_10,28-01-2024,696.15,8,5569.2,Credit Card,Completed
T34,C315,P188,STORE_12,01-05-2024,949.37,9,8544.33,PayPal,Completed
T35,C1289,P926,STORE_41,12-05-2024,311.52,3,934.56,Bank Transfer,Cancelled
T36,C353,P94,STORE_18,08-09-2024,487.24,1,487.24,PayPal,Cancelled
T37,C734,P523,STORE_18,22-07-2024,759.65,5,3798.25,Credit Card,Completed
T38,C221,P149,STORE_44,05-09-2024,241.69,1,241.69,Credit Card,Cancelled
T39,C1688,P784,STORE_5,12-02-2024,34.34,8,274.72,Credit Card,Completed
T40,C42,P599,STORE_8,16-02-2024,34.34,1,34.34,PayPal,Completed
T41,C914,P708,STORE_48,31-03-2024,879.28,1,879.28,Bank Transfer,Completed
T42,C503,P276,STORE_10,16-01-2024,141.57,1,141.57,Credit Card,Cancelled
T43,C1673,P681,STORE_50,14-02-2024,927.1,7,6489.7,Bank Transfer,Cancelled
T44,C1680,P938,STORE_24,28-04-2024,759.65,1,759.65,Bank Transfer,Cancelled
T45,C448,P984,STORE_48,11-02-2024,442.36,9,3981.24,PayPal,Cancelled
T46,C1386,P278,STORE_15,09-09-2024,434.78,5,2173.9,PayPal,Completed
T47,C985,P1419,STORE_12,11-02-2024,793.94,6,4763.64,Credit Card,Completed
T48,C241,P799,STORE_16,21-02-2024,621.67,2,1243.34,Bank Transfer,Completed
T49,C266,P882,STORE_26,19-02-2024,577.38,1,577.38,Credit Card,Completed
T50,C1691,P937,STORE_49,25-03-2024,507.17,10,5071.7,Bank Transfer,Completed
T51,C529,P57,STORE_19,03-05-2024,98.82,3,296.46,Credit Card,Completed
T52,C723,P653,STORE_18,12-06-2024,927.1,5,4635.5,Credit Card,Completed
T53,C82,P234,STORE_17,23-08-2024,531.3,6,3187.8,Credit Card,Completed
T54,C496,P388,STORE_21,27-08-2024,326.79,10,3267.9,Credit Card,Completed
T55,C1741,P244,STORE_22,10-06-2024,429.94,7,3009.58,Bank Transfer,Completed
T56,C1227,P470,STORE_7,09-09-2024,234.76,8,1878.08,Bank Transfer,Cancelled
T57,C308,P360,STORE_45,21-02-2024,34.34,6,206.04,Bank Transfer,Completed
T58,C722,P278,STORE_22,19-07-2024,434.78,10,4347.8,PayPal,Completed
T59,C1037,P944,STORE_9,20-04-2024,429.94,10,4299.4,PayPal,Completed
T60,C78,P738,STORE_41,31-05-2024,763.22,3,2289.66,Credit Card,Completed
T61,C1008,P220,STORE_28,21-09-2024,770.83,5,3854.15,PayPal,Completed
