Transaction_id,Customer_ID,Age,Gender,Loyalty_Member,Product_Type,product_id,Order_Status,Payment_Method,Total_Price,Unit_Price,Quantity,Purchase_Date,Channel,City,Store_Location
T493617,C1779,57,Male,No,Home,P544,Completed,Credit Card,3794.75,758.95,5,12-07-2024,Online,Cathyburgh,STORE_34
T493663,C1270,55,Female,No,Home,P861,Completed,Bank Transfer,611.62,305.81,2,23-04-2024,Online,North Kyleshire,STORE_25
T493711,C1630,55,Female,No,Beauty,P215,Completed,PayPal,1758.56,879.28,2,26-06-2024,Physical,Angiefort,STORE_24
T493759,C600,22,Female,No,Toys,P796,Completed,Bank Transfer,100.52,50.26,2,11-04-2024,Online,Lake Melissa,STORE_17
T49377,C711,54,Female,Yes,Books,P621,Cancelled,Credit Card,6134.8,876.4,7,24-02-2024,Physical,North Jessica,STORE_15
T493771,C1863,54,Female,No,Beauty,P220,Cancelled,Bank Transfer,7708.3,770.83,10,16-04-2024,Physical,East Christopherchester,STORE_4
T493806,C55,54,Female,No,Electronics,P623,Cancelled,PayPal,2743.56,685.89,4,27-04-2024,Online,Stephaniestad,STORE_17
T493830,C1642,61,Male,Yes,Toys,P944,Cancelled,Bank Transfer,4587.76,573.47,8,19-01-2024,Online,East Alex,STORE_45
T493833,C1594,61,Male,Yes,Beauty,P50,Completed,Bank Transfer,7177.5,797.5,9,27-02-2024,Online,Parkerton,STORE_49
T493841,C959,61,Male,No,Home,P730,Completed,PayPal,980.37,326.79,3,23-04-2024,Online,Crystalhaven,STORE_33
T493849,C1655,65,Female,No,Books,P977,Cancelled,PayPal,1173.8,234.76,5,26-07-2024,Online,Tinamouth,STORE_43
T493854,C349,36,Female,No,Home,P205,Cancelled,Credit Card,8287.02,920.78,9,08-07-2024,Physical,New Emilyside,STORE_24
T493910,C643,49,Female,No,Books,P705,Cancelled,Bank Transfer,8550.09,950.01,9,23-01-2024,Online,Andreafort,STORE_25
T493921,C700,49,Female,No,Home,P603,Completed,Credit Card,2104.8,526.2,4,10-02-2024,Online,Martinville,STORE_42
T493922,C519,49,Female,Yes,Toys,P24,Completed,Credit Card,9454.5,945.45,10,08-05-2024,Physical,Loriborough,STORE_37
T493945,C1111,34,Male,No,Clothing,P900,Completed,PayPal,2058.28,294.04,7,15-02-2024,Physical,West Christopherton,STORE_37
T493948,C1341,34,Male,No,Beauty,P882,Cancelled,PayPal,1663.1,166.31,10,18-05-2024,Physical,Davidchester,STORE_20
T493957,C417,34,Male,No,Electronics,P4107,Completed,PayPal,212.96,212.96,1,29-05-2024,Physical,Lake Timothyshire,STORE_7
T493963,C749,38,Female,No,Beauty,P537,Completed,Bank Transfer,3532.56,883.14,4,13-06-2024,Physical,Port Jennifer,STORE_28
T494008,C633,61,Female,No,Books,P179,Completed,Credit Card,3486.75,697.35,5,16-04-2024,Physical,Port Valerieberg,STORE_29
T494026,C1067,39,Male,No,Beauty,P882,Completed,Bank Transfer,1330.48,166.31,8,24-05-2024,Physical,New Theresa,STORE_14
T494029,C650,71,Female,No,Electronics,P233,Cancelled,Bank Transfer,1358.43,452.81,3,05-02-2024,Physical,North Thomas,STORE_26
T494117,C1573,71,Female,Yes,Electronics,P55,Cancelled,Bank Transfer,840.8,84.08,10,06-02-2024,Physical,Amandaport,STORE_37
T494158,C1890,71,Male,No,Toys,P224,Cancelled,PayPal,1105.32,368.44,3,18-04-2024,Online,New Robert,STORE_42
T494177,C1591,71,Male,No,Books,P977,Completed,PayPal,234.76,234.76,1,08-05-2024,Physical,Jamesstad,STORE_26
T49420,C499,44,Male,No,Books,P1988,Completed,Credit Card,858.66,429.33,2,16-02-2024,Online,East Andre,STORE_43
T494216,C1569,44,Male,No,Toys,P102,Completed,Bank Transfer,4543.29,504.81,9,26-02-2024,Physical,Thompsonfurt,STORE_27
T494217,C35,44,Male,No,Toys,P796,Completed,PayPal,201.04,50.26,4,08-05-2024,Online,North Cathyside,STORE_40
T494219,C428,44,Male,Yes,Books,P149,Cancelled,PayPal,483.38,241.69,2,18-06-2024,Online,Williamston,STORE_25
T494237,C348,38,Female,No,Clothing,P816,Cancelled,Bank Transfer,1391.2,347.8,4,19-04-2024,Physical,Juliemouth,STORE_14
T494243,C1430,38,Female,No,Beauty,P3,Cancelled,Credit Card,1410.06,235.01,6,14-08-2024,store_type,Mariefurt,store_id
T494263,C356,80,Male,No,Books,P916,Completed,PayPal,790.08,263.36,3,25-01-2024,Physical,Hancocktown,STORE_14
T494352,C540,80,Male,No,Books,P982,Cancelled,PayPal,1521.51,507.17,3,18-06-2024,Physical,Robinsonstad,STORE_14
T494457,C508,78,Female,No,Clothing,P36,Completed,Credit Card,3973.62,567.66,7,02-09-2024,Online,Kennethtown,STORE_1
T494523,C716,80,Male,No,Toys,P346,Cancelled,Credit Card,480.99,160.33,3,02-03-2024,store_type,Pamelabury,store_id
T494559,C503,69,Male,No,Books,P195,Completed,PayPal,2204.24,551.06,4,05-03-2024,Online,Port Lisatown,STORE_45
T494567,C1893,69,Male,Yes,Beauty,P50,Cancelled,Credit Card,1595,797.5,2,09-03-2024,Physical,North Jakestad,STORE_41
T494569,C1088,69,Male,No,Clothing,P564,Cancelled,Credit Card,4037.88,672.98,6,19-03-2024,Physical,South Melissa,STORE_47
T494587,C1198,39,Male,Yes,Clothing,P917,Cancelled,PayPal,1873.35,624.45,3,21-01-2024,Online,Tracyview,STORE_12
T494594,C1749,39,Male,No,Electronics,P1942,Completed,Bank Transfer,4347.8,434.78,10,28-03-2024,Physical,Frankhaven,STORE_48
T494675,C1496,39,Male,Yes,Electronics,P728,Completed,Bank Transfer,3174,793.5,4,06-07-2024,Online,Harryville,STORE_13
T49471,C1312,68,Male,No,Home,P266,Completed,Credit Card,880.39,880.39,1,21-09-2024,Online,West Joseph,STORE_8
T49474,C224,35,Male,No,Home,P34,Completed,Bank Transfer,6822.96,852.87,8,17-01-2024,Online,Xavierburgh,STORE_25
T494742,C422,35,Male,No,Toys,P978,Completed,PayPal,6189.75,884.25,7,06-03-2024,Online,Greenechester,STORE_31
T494753,C746,46,Male,Yes,category,product_id,Completed,Credit Card,#VALUE!,price,3,26-02-2024,Online,Fowlertown,STORE_19
T494755,C1471,56,Female,Yes,Beauty,P905,Completed,Credit Card,176.58,58.86,3,10-09-2024,Physical,New Karen,STORE_7
T494788,C1918,35,Male,Yes,Beauty,P335,Completed,PayPal,800.57,800.57,1,11-08-2024,Physical,New Waynetown,STORE_46
T494806,C961,77,Male,Yes,Home,P348,Completed,PayPal,978.08,244.52,4,22-05-2024,Online,South Melissa,STORE_42
T494807,C945,69,Female,No,Clothing,P549,Cancelled,PayPal,4326.98,618.14,7,04-02-2024,Physical,Port Meganhaven,STORE_16
T494819,C1911,66,Female,No,Beauty,P552,Completed,Bank Transfer,2979.2,595.84,5,04-07-2024,Physical,Brianhaven,STORE_48
T494821,C1892,46,Female,Yes,Books,P634,Cancelled,PayPal,581.5,290.75,2,24-01-2024,Physical,West Carolyn,STORE_28
T494830,C1898,46,Male,No,Electronics,P491,Completed,PayPal,4155.04,519.38,8,13-07-2024,Physical,Smithland,STORE_11
T494870,C1702,50,Female,No,Clothing,P715,Completed,Credit Card,3930.06,655.01,6,27-05-2024,Physical,Masseyview,STORE_16
T494908,C345,61,Male,No,Home,P266,Completed,Credit Card,7923.51,880.39,9,01-01-2024,Physical,Johnmouth,STORE_5
T494943,C170,61,Male,No,Toys,P940,Completed,Bank Transfer,1418.3,141.83,10,16-04-2024,Online,Lake Diana,STORE_31
T495140,C833,55,Female,No,Clothing,P549,Completed,PayPal,3090.7,618.14,5,10-04-2024,Physical,South Jenniferstad,STORE_29
T49515,C1722,59,Female,No,Books,P970,Cancelled,Bank Transfer,341.28,113.76,3,09-01-2024,Physical,Lake Dillonville,STORE_16
T495196,C1683,60,Female,No,Beauty,P818,Cancelled,Credit Card,629.72,157.43,4,19-02-2024,Physical,West Grace,STORE_29
T49520,C1865,29,Male,Yes,Clothing,P549,Cancelled,Credit Card,6181.4,618.14,10,30-03-2024,Online,Hansenshire,STORE_34
T495254,C1907,75,Female,Yes,Electronics,P276,Completed,PayPal,8232.3,823.23,10,01-07-2024,Online,East Anthonytown,STORE_12
T49526,C1073,75,Female,No,Books,P779,Completed,Credit Card,5408.96,676.12,8,11-01-2024,Physical,Lake Adamberg,STORE_11
T495286,C570,75,Female,No,Books,P434,Completed,Credit Card,1804.74,257.82,7,29-05-2024,Physical,North Angela,STORE_15
T495311,C1181,55,Female,Yes,Toys,P346,Completed,Credit Card,641.32,160.33,4,25-03-2024,Physical,Mendozamouth,STORE_48
T495359,C861,78,Male,No,Beauty,P922,Completed,Credit Card,3989.52,997.38,4,15-01-2024,Physical,Williamsmouth,STORE_3
T495398,C335,33,Female,No,Clothing,P1981,Completed,Bank Transfer,3368.65,673.73,5,02-04-2024,Online,Reeseport,STORE_45
T49544,C580,33,Female,No,Beauty,P552,Completed,Bank Transfer,5362.56,595.84,9,17-05-2024,Physical,Michellefurt,STORE_30
T495514,C846,61,Male,No,Books,P211,Cancelled,Bank Transfer,1897.72,948.86,2,11-05-2024,Physical,South Bryceland,STORE_26
T49552,C1160,61,Male,No,Beauty,P180,Completed,Bank Transfer,6029.28,669.92,9,04-07-2024,Physical,East Richard,STORE_10
T495528,C1457,46,Female,No,Books,P965,Completed,Bank Transfer,2792.7,558.54,5,23-03-2024,Online,New Williamchester,STORE_13
T495535,C453,46,Female,No,Beauty,P552,Completed,Credit Card,2383.36,595.84,4,27-04-2024,Online,Ryanchester,STORE_43
T495539,C1905,46,Female,No,Electronics,P248,Completed,Credit Card,1008.62,504.31,2,19-06-2024,Physical,Ronaldfurt,STORE_47
T495545,C523,20,Female,No,Electronics,P1922,Cancelled,PayPal,6740.46,748.94,9,31-01-2024,Physical,East Michelleside,STORE_5
T495571,C8,20,Female,No,Toys,P7130,Completed,Bank Transfer,3947.7,657.95,6,25-05-2024,Physical,South Robertland,STORE_50
T495585,C476,45,Female,No,Electronics,P188,Cancelled,PayPal,5696.22,949.37,6,25-04-2024,Online,Ingramland,STORE_25
T495637,C326,22,Male,Yes,Electronics,P714,Completed,PayPal,4272.8,854.56,5,20-05-2024,Online,New Elizabeth,STORE_13
T495657,C301,50,Female,Yes,Clothing,P393,Completed,Credit Card,1129.64,564.82,2,18-02-2024,Online,Laurenchester,STORE_45
T495658,C321,50,Female,No,Books,P337,Completed,Credit Card,4669.25,933.85,5,20-07-2024,Physical,South Elizabethport,STORE_26
T495771,C560,50,Female,Yes,Clothing,P36,Completed,Bank Transfer,567.66,567.66,1,06-08-2024,Online,North Anthony,STORE_42
T495783,C471,50,Female,No,Toys,P360,Completed,PayPal,409.59,136.53,3,10-08-2024,Online,New Ryanside,STORE_34
T49579,C1242,51,Female,No,Clothing,P702,Cancelled,PayPal,1358.9,135.89,10,03-04-2024,Online,East Deborah,STORE_22
T495827,C714,71,Male,No,Home,P880,Cancelled,Credit Card,4481.28,746.88,6,29-05-2024,Physical,West Paulfort,STORE_3
T495846,C1804,29,Male,No,Books,P965,Completed,Credit Card,2792.7,558.54,5,15-03-2024,Physical,Gonzalesberg,STORE_5
T495862,C1148,29,Male,No,Electronics,P1531,Completed,PayPal,315.92,39.49,8,09-05-2024,Physical,North Brandonport,STORE_44
T495867,C1552,41,Female,No,Electronics,P55,Completed,Bank Transfer,420.4,84.08,5,02-08-2024,Online,Lake Markmouth,STORE_8
T495871,C666,23,Female,No,Books,P634,Completed,Bank Transfer,1163,290.75,4,23-02-2024,Online,South Jill,STORE_23
T495891,C401,23,Female,No,Clothing,P36,Completed,Bank Transfer,2270.64,567.66,4,06-06-2024,Online,South Wayne,STORE_2
T495940,C742,23,Female,No,Electronics,P623,Completed,PayPal,5487.12,685.89,8,17-06-2024,Online,Ericborough,STORE_32
T49595,C1147,79,Male,No,Toys,P446,Completed,Credit Card,1918.5,383.7,5,30-06-2024,Physical,Randychester,STORE_27
T49597,C1007,79,Male,No,Books,P195,Completed,PayPal,1653.18,551.06,3,19-08-2024,Physical,New Patricia,STORE_27
T495990,C760,79,Male,No,Toys,P937,Completed,Credit Card,300.18,150.09,2,16-09-2024,Physical,Lake Brendaborough,STORE_18
T495994,C49,63,Male,No,Beauty,P769,Completed,Bank Transfer,549.86,274.93,2,21-04-2024,Physical,New Roberthaven,STORE_4
T495996,C67,63,Male,Yes,Books,P2,Completed,Credit Card,1038.9,207.78,5,17-07-2024,Online,Lake Kimberly,STORE_42
T495997,C1605,24,Male,No,Electronics,P728,Completed,Credit Card,6348,793.5,8,11-02-2024,Physical,West Valerieville,STORE_7
T496031,C1421,27,Male,No,Clothing,P755,Cancelled,PayPal,637.29,70.81,9,31-01-2024,Online,Gailtown,STORE_39
T496052,C613,27,Male,No,Beauty,P180,Cancelled,PayPal,6699.2,669.92,10,07-08-2024,Online,Lake Melodytown,STORE_38
T496069,C827,35,Male,Yes,Books,P708,Cancelled,Bank Transfer,4813.9,962.78,5,18-05-2024,Physical,Lake Deborahmouth,STORE_37
T496079,C351,80,Male,No,Beauty,P882,Completed,Bank Transfer,1330.48,166.31,8,20-03-2024,Online,Brandonburgh,STORE_13
T496090,C962,80,Male,No,Books,P977,Completed,Credit Card,2112.84,234.76,9,22-06-2024,Online,North Michael,STORE_43
T496121,C1173,46,Male,No,Electronics,P742,Completed,Credit Card,409.38,204.69,2,21-04-2024,Physical,Franklinburgh,STORE_46
T496126,C558,67,Male,No,Electronics,P94,Cancelled,Credit Card,2923.44,487.24,6,23-04-2024,Physical,Lake Lorettatown,STORE_47
T496127,C1614,79,Male,No,Electronics,P419,Completed,PayPal,682.62,113.77,6,22-02-2024,Physical,East Aaron,STORE_10
T49614,C1726,79,Male,No,Electronics,P491,Completed,PayPal,5193.8,519.38,10,21-08-2024,Physical,Wesleymouth,STORE_48
T496188,C1577,44,Male,No,Electronics,P4107,Cancelled,Bank Transfer,1490.72,212.96,7,09-02-2024,Physical,New Danny,STORE_20
T496196,C999,42,Male,No,Books,P1900,Completed,Bank Transfer,3677.95,735.59,5,03-09-2024,Online,Melissashire,STORE_43
T49620,C288,47,Male,No,Home,P34,Completed,PayPal,6822.96,852.87,8,16-05-2024,Online,Erikafurt,STORE_38
T496211,C1413,47,Male,Yes,Electronics,P875,Cancelled,Bank Transfer,2867.9,573.58,5,27-05-2024,Online,Murrayton,STORE_45
T496226,C488,47,Male,No,Toys,P456,Completed,Credit Card,777.33,777.33,1,02-07-2024,Online,New Julie,STORE_19
T496259,C1206,37,Male,No,Toys,P719,Completed,PayPal,3728.35,745.67,5,01-02-2024,Physical,Allenside,STORE_20
T496266,C1615,37,Male,No,Home,P110,Completed,PayPal,3737.52,415.28,9,02-04-2024,Online,Robertsborough,STORE_38
T49628,C479,37,Male,No,Home,P69,Completed,Bank Transfer,4806.95,961.39,5,28-04-2024,Online,New Margaretberg,STORE_33
T496296,C1736,37,Male,No,Clothing,P283,Completed,PayPal,2775.6,308.4,9,24-06-2024,Online,Port Crystalburgh,STORE_34
T496327,C983,37,Male,Yes,Toys,P406,Completed,Credit Card,3464.28,577.38,6,01-07-2024,Online,Martinchester,STORE_42
T496351,C164,29,Female,No,Beauty,P882,Completed,PayPal,1330.48,166.31,8,26-02-2024,Physical,Woodstown,STORE_28
T496356,C587,29,Female,No,Toys,P28,Completed,Credit Card,404.24,202.12,2,06-03-2024,Physical,West Erikatown,STORE_21
T496395,C533,26,Male,No,Home,P644,Cancelled,Bank Transfer,991.51,991.51,1,11-02-2024,Online,Sanchezland,STORE_31
T496411,C179,21,Female,No,Beauty,P398,Cancelled,Credit Card,4289.84,536.23,8,14-03-2024,Physical,Port Anthony,STORE_4
T496423,C527,21,Female,No,Electronics,P851,Completed,Bank Transfer,2576.16,644.04,4,27-04-2024,Physical,Floreshaven,STORE_37
T496427,C230,21,Female,No,Clothing,P715,Completed,Credit Card,3275.05,655.01,5,28-07-2024,Physical,Johnburgh,STORE_15
T496438,C1826,21,Female,Yes,Books,P179,Cancelled,Credit Card,6973.5,697.35,10,22-08-2024,Online,East William,STORE_49
T496479,C950,24,Male,Yes,Toys,P366,Completed,Credit Card,4391.95,878.39,5,10-06-2024,Online,North Jaychester,STORE_9
T496496,C294,78,Female,No,Home,P988,Completed,Credit Card,5153.67,572.63,9,30-01-2024,Online,Diazmouth,STORE_12
T496511,C1524,78,Female,No,Toys,P6,Cancelled,Credit Card,4752.66,792.11,6,07-05-2024,Physical,Brownmouth,STORE_3
T496519,C1943,78,Female,No,Books,P531,Completed,Credit Card,4730.22,788.37,6,21-06-2024,Online,Hudsonburgh,STORE_42
T496522,C1818,71,Female,No,Books,P434,Completed,Credit Card,1031.28,257.82,4,11-08-2024,Online,Port Caseyport,STORE_23
T496606,C756,35,Female,No,Books,P640,Cancelled,Bank Transfer,1994.18,997.09,2,10-02-2024,Online,South Michaelstad,STORE_12
T496612,C1956,35,Female,Yes,Books,P211,Completed,PayPal,1897.72,948.86,2,15-02-2024,Physical,East Adamshire,STORE_27
T496625,C426,35,Female,Yes,Clothing,P564,Completed,PayPal,3364.9,672.98,5,20-04-2024,Online,Oliviaville,STORE_49
T49668,C1423,35,Female,No,Beauty,P50,Completed,PayPal,3987.5,797.5,5,13-08-2024,Physical,Lindaberg,STORE_47
T496708,C253,18,Male,No,Clothing,P816,Completed,Credit Card,3130.2,347.8,9,31-01-2024,Physical,Martinmouth,STORE_4
T496711,C1624,18,Male,Yes,Toys,P639,Cancelled,Credit Card,252.03,84.01,3,06-06-2024,Online,Lake Sarahhaven,STORE_13
T496712,C102,63,Male,No,Books,P31,Completed,PayPal,184.66,26.38,7,22-08-2024,store_type,North Aaronstad,store_id
T496731,C1106,78,Male,No,Books,P779,Completed,PayPal,2704.48,676.12,4,14-06-2024,Physical,Randyfort,STORE_36
T496773,C1938,52,Male,Yes,Beauty,P1875,Cancelled,Bank Transfer,1569.33,523.11,3,16-05-2024,Online,West Pamela,STORE_39
T49680,C234,68,Female,No,Books,P195,Cancelled,Bank Transfer,2204.24,551.06,4,26-01-2024,Physical,West Olivia,STORE_15
T496843,C948,68,Female,No,Clothing,P54,Completed,Credit Card,826.58,826.58,1,15-09-2024,Physical,South Russellside,STORE_48
T496854,C1681,51,Male,No,Home,P644,Completed,Bank Transfer,6940.57,991.51,7,14-07-2024,Physical,New Rachel,STORE_10
T496873,C1392,51,Male,No,Beauty,P425,Completed,PayPal,255.86,127.93,2,05-08-2024,Physical,Laramouth,STORE_46
T496920,C147,51,Male,Yes,Books,P531,Completed,Credit Card,7095.33,788.37,9,20-09-2024,Online,Lorichester,STORE_42
T496926,C292,65,Female,No,Electronics,P113,Completed,PayPal,1284.04,321.01,4,14-01-2024,Online,East Charles,STORE_17
T496927,C1847,65,Female,No,Toys,P719,Completed,Bank Transfer,6711.03,745.67,9,13-03-2024,Physical,Port Matthew,STORE_47
T49693,C1058,71,Male,No,Clothing,P900,Completed,Credit Card,1470.2,294.04,5,06-08-2024,Physical,Rebeccaland,STORE_48
T49694,C1506,26,Male,No,Books,P970,Completed,Credit Card,113.76,113.76,1,21-05-2024,Online,Vargasside,STORE_45
T496991,C1958,75,Female,No,Home,P730,Completed,Credit Card,1307.16,326.79,4,21-08-2024,Online,Ericmouth,STORE_9
T496996,C523,76,Male,No,Clothing,P702,Completed,PayPal,271.78,135.89,2,02-07-2024,Physical,East Michelleside,STORE_27
T497001,C390,25,Female,No,Home,P472,Completed,PayPal,8881.5,888.15,10,18-01-2024,Online,East James,STORE_6
T497019,C340,25,Female,No,Electronics,P554,Cancelled,Bank Transfer,6667.92,740.88,9,26-04-2024,Online,North Jesseview,STORE_17
T497034,C921,59,Female,No,Clothing,P517,Completed,Bank Transfer,3261.9,543.65,6,16-01-2024,Physical,East Tyrone,STORE_3
T497060,C138,23,Female,No,Clothing,P393,Completed,Credit Card,2824.1,564.82,5,14-05-2024,Online,Calebhaven,STORE_32
T497082,C186,23,Female,Yes,Electronics,P94,Cancelled,Bank Transfer,4872.4,487.24,10,18-06-2024,Physical,Port Glenn,STORE_50
T497098,C1646,19,Male,No,Clothing,P517,Completed,Bank Transfer,5436.5,543.65,10,21-04-2024,store_type,South Kevin,store_id
T497131,C1459,43,Female,Yes,Beauty,P138,Completed,Bank Transfer,763.22,763.22,1,18-09-2024,Online,Teresafurt,STORE_1
T497132,C424,19,Male,Yes,Clothing,P593,Completed,PayPal,2599.6,259.96,10,21-06-2024,Physical,Shelleyburgh,STORE_4
T497134,C1128,64,Female,No,Books,P434,Cancelled,Credit Card,1031.28,257.82,4,26-03-2024,Online,Melissaburgh,STORE_1
T497189,C1740,64,Female,No,Beauty,P483,Cancelled,Bank Transfer,3009.58,429.94,7,27-03-2024,Online,North Debrashire,STORE_12
T497239,C1295,64,Female,Yes,Home,P861,Completed,Bank Transfer,1223.24,305.81,4,19-04-2024,Online,Coreyborough,STORE_45
T497242,C384,68,Female,No,Books,P195,Completed,Bank Transfer,2204.24,551.06,4,15-03-2024,Online,West Eric,STORE_49
T497255,C1709,74,Female,No,Books,P432,Cancelled,Credit Card,1490.94,248.49,6,10-01-2024,Online,North Brianberg,STORE_31
T497260,C736,26,Male,No,Beauty,P1875,Completed,PayPal,2092.44,523.11,4,10-04-2024,Physical,Lynnburgh,STORE_26
T497262,C1440,48,Female,No,Clothing,P938,Cancelled,Credit Card,222.42,37.07,6,27-02-2024,Online,Erinborough,STORE_32
T49729,C1828,48,Female,No,Electronics,P1922,Completed,Credit Card,2995.76,748.94,4,13-05-2024,Physical,Allenfort,STORE_44
T497317,C911,70,Male,No,Electronics,P233,Completed,PayPal,3169.67,452.81,7,08-03-2024,Physical,Catherineport,STORE_27
T497332,C1945,70,Male,No,Books,P784,Completed,Credit Card,3465.3,693.06,5,03-06-2024,Online,New David,STORE_43
T497350,C1581,70,Male,No,Beauty,P180,Completed,PayPal,1339.84,669.92,2,17-06-2024,Online,Lake Kenneth,STORE_34
T497373,C73,70,Male,No,Books,P1988,Cancelled,PayPal,2146.65,429.33,5,18-07-2024,Physical,Suarezmouth,STORE_3
T497435,C1629,78,Male,No,Books,P1988,Completed,PayPal,2146.65,429.33,5,26-05-2024,Physical,North Jasonport,STORE_14
T497470,C185,58,Male,Yes,Beauty,P818,Completed,Credit Card,1259.44,157.43,8,22-01-2024,Online,New Debraburgh,STORE_2
T497494,C463,58,Male,No,Electronics,P1922,Cancelled,PayPal,1497.88,748.94,2,23-05-2024,Physical,Roachmouth,STORE_41
T497495,C1228,58,Male,No,Home,P52,Completed,PayPal,1845.4,461.35,4,13-08-2024,Online,Davishaven,STORE_31
T497522,C162,59,Male,No,Clothing,P283,Completed,Bank Transfer,2158.8,308.4,7,20-04-2024,Online,Smithborough,STORE_39
T497596,C1972,72,Female,Yes,Electronics,P1922,Completed,Bank Transfer,4493.64,748.94,6,23-02-2024,Online,West Lisaland,STORE_43
T497598,C138,72,Female,Yes,Clothing,P254,Cancelled,Credit Card,5331.24,592.36,9,06-04-2024,Physical,Calebhaven,STORE_4
T497678,C1833,72,Female,Yes,Toys,P346,Completed,Bank Transfer,1282.64,160.33,8,12-05-2024,Online,Crawfordton,STORE_33
T497683,C124,59,Male,No,Clothing,P755,Cancelled,PayPal,637.29,70.81,9,26-02-2024,Online,West Debra,STORE_6
T497699,C1243,76,Female,No,Toys,P53,Completed,PayPal,3988.75,797.75,5,10-01-2024,Physical,Knightville,STORE_46
T497736,C1413,30,Male,No,Home,P205,Completed,PayPal,7366.24,920.78,8,13-02-2024,Online,Murrayton,STORE_6
T497784,C1141,30,Male,No,Home,P266,Completed,Credit Card,880.39,880.39,1,29-02-2024,Online,Oliverview,STORE_32
T497894,C1378,26,Male,No,Home,P95,Completed,Credit Card,127.32,21.22,6,18-04-2024,Physical,Monicaburgh,STORE_36
T497904,C1118,30,Female,Yes,Books,P984,Completed,Credit Card,1814.26,259.18,7,10-04-2024,Physical,North Linda,STORE_47
