Transaction_id,Customer_ID,Product_id,Store_Location,Purchase_Date,Product_Type,Unit_Price,Quantity,Total_Price,Payment_Method,Channel,Order_Status,Loyalty_Member,Age,Gender,City
T468950,C1561,P244,STORE_20,2024-04-30,Beauty,429.94,9,3869.46,Credit Card,Physical,Completed,TRUE,49,Male,Lake Kathleenchester
T468974,C1836,P327,STORE_34,2024-08-09,Clothing,207.78,5,1038.9,Credit Card,Online,Completed,TRUE,20,Male,West Dawnland
T468977,C588,P102,STORE_8,2024-01-23,Clothing,504.81,6,3028.86,Credit Card,Online,Completed,TRUE,23,Male,South Jerryfurt
T468994,C347,P54,STORE_21,2024-01-22,Clothing,879.28,7,6154.96,Bank Transfer,Physical,Cancelled,TRUE,57,Male,North Ryanberg
T469035,C1177,P932,STORE_3,2024-03-12,Books,759.65,1,759.65,PayPal,Physical,Completed,TRUE,29,Male,New Katherineburgh
T469051,C147,P7130,STORE_30,2024-04-06,Books,657.95,4,2631.8,PayPal,Physical,Cancelled,TRUE,35,Male,Lorichester
T469086,C703,P875,STORE_42,2024-06-03,Electronics,573.58,6,3441.48,Bank Transfer,Online,Completed,TRUE,63,Male,Karenbury
T469094,C1362,P902,STORE_21,2024-08-18,Electronics,402.2,7,2815.4,Bank Transfer,Physical,Completed,TRUE,41,Female,Jessicaport
T469104,C1154,P270,STORE_31,2024-07-04,Books,812.83,1,812.83,PayPal,Physical,Cancelled,TRUE,46,Male,Mataberg
T469139,C1533,P513,STORE_37,2024-02-05,Clothing,507.17,1,507.17,Bank Transfer,Physical,Completed,TRUE,31,Female,Nicholsbury
T469192,C71,P114,STORE_17,2024-05-06,Books,70.81,6,424.86,Bank Transfer,Online,Completed,FALSE,20,Female,Stevenview
T469197,C364,P629,STORE_17,2024-07-11,Toys,58.86,1,58.86,Credit Card,Online,Cancelled,TRUE,73,Male,Sharonland
T469214,C9,P496,STORE_31,2024-02-24,Beauty,34.34,10,343.4,Credit Card,Physical,Completed,TRUE,50,Female,Micheleland
T469241,C389,P425,STORE_46,2024-09-03,Beauty,113.77,2,227.54,Credit Card,Physical,Cancelled,FALSE,37,Male,Chavezfort
T469326,C1307,P335,STORE_48,2024-02-11,Beauty,487.24,9,4385.16,Credit Card,Physical,Cancelled,TRUE,34,Female,Port Thomasberg
T469355,C1997,P905,STORE_15,2024-04-30,Beauty,58.86,8,470.88,Credit Card,Physical,Completed,TRUE,60,Male,Port Dawnmouth
T469364,C1504,P1981,STORE_42,2024-05-22,Home,673.73,10,6737.3,Credit Card,Online,Completed,TRUE,21,Female,Lake Amandaview
T469384,C524,P681,STORE_44,2024-08-27,Home,927.1,7,6489.7,Bank Transfer,Physical,Completed,TRUE,40,Female,Scottmouth
T469386,C555,P36,STORE_9,2024-08-12,Electronics,141.57,6,849.42,PayPal,Online,Completed,TRUE,30,Female,Port Josephmouth
T46942,C1893,P805,STORE_8,2024-01-20,Toys,207.78,1,207.78,PayPal,Online,Completed,TRUE,24,Male,North Jakestad
T469423,C1278,P188,STORE_41,2024-02-21,Electronics,949.37,1,949.37,PayPal,Physical,Completed,TRUE,68,Female,Smithfurt
T469458,C1039,P970,STORE_40,2024-05-20,Books,113.76,9,1023.84,Credit Card,Online,Completed,TRUE,20,Male,Colleenton
T469497,C845,P558,STORE_12,2024-06-14,Beauty,234.76,9,2112.84,Credit Card,Online,Cancelled,TRUE,49,Female,Lake Christopherview
T46952,C1116,P36,STORE_15,2024-02-02,Electronics,141.57,3,424.71,Credit Card,Physical,Completed,FALSE,74,Female,North Fernando
T469530,C116,P620,STORE_28,2024-06-24,Beauty,39.49,10,394.9,Credit Card,Physical,Completed,TRUE,76,Male,Schneiderview
T469539,C539,P212,STORE_47,2024-03-22,Electronics,452.15,7,3165.05,PayPal,Physical,Completed,FALSE,29,Female,Nicholasview
T469551,C971,P7130,STORE_42,2024-05-16,Books,657.95,4,2631.8,PayPal,Online,Completed,TRUE,65,Female,Lake Helen
T469552,C713,P642,STORE_35,2024-08-22,Electronics,767.45,4,3069.8,PayPal,Online,Completed,TRUE,24,Male,Jacksonmouth
T469615,C190,P818,STORE_44,2024-05-21,Beauty,740.88,10,7408.8,PayPal,Physical,Cancelled,TRUE,31,Male,West Robertchester
T469640,C1210,P50,STORE_12,2024-03-06,Beauty,797.5,1,797.5,Credit Card,Online,Completed,TRUE,44,Female,Port Vincent
T469650,C806,P728,STORE_30,2024-01-01,Books,793.94,3,2381.82,Bank Transfer,Physical,Completed,FALSE,45,Male,North Russellfurt
T469664,C1920,P916,STORE_47,2024-07-28,Clothing,531.3,6,3187.8,Credit Card,Physical,Completed,FALSE,34,Male,Elizabethchester
T469685,C865,P74,STORE_48,2024-04-09,Beauty,207.78,4,831.12,Credit Card,Physical,Completed,TRUE,50,Male,Cruzbury
T469686,C67,P593,STORE_15,2024-09-19,Clothing,259.96,3,779.88,Credit Card,Physical,Completed,TRUE,46,Female,Lake Kimberly
T469704,C57,P6,STORE_13,2024-04-29,Toys,792.11,1,792.11,PayPal,Online,Completed,TRUE,19,Male,Michaelmouth
T469717,C140,P195,STORE_34,2024-02-18,Books,487.24,5,2436.2,PayPal,Online,Completed,FALSE,52,Male,Martinmouth
T469765,C567,P613,STORE_48,2024-04-16,Beauty,577.38,1,577.38,Bank Transfer,Physical,Completed,TRUE,57,Male,North Andrea
T469856,C568,P427,STORE_48,2024-06-21,Electronics,577.38,8,4619.04,Credit Card,Physical,Completed,TRUE,44,Female,Port Colleenville
T469869,C1336,P1531,STORE_4,2024-07-13,Electronics,39.49,7,276.43,Credit Card,Physical,Completed,FALSE,75,Male,Hillfort
T469872,C1047,P255,STORE_3,2024-08-28,Electronics,452.15,5,2260.75,Bank Transfer,Physical,Cancelled,TRUE,67,Female,Nolanside
T469897,C828,P129,STORE_40,2024-05-19,Books,927.1,8,7416.8,Credit Card,Online,Completed,TRUE,74,Female,Michellechester
T469931,C970,P864,STORE_21,2024-01-28,Toys,615.07,6,3690.42,Credit Card,Physical,Completed,TRUE,42,Female,Lake Andreatown
T469955,C1790,P431,STORE_34,2024-06-08,Home,234.76,9,2112.84,Bank Transfer,Online,Completed,FALSE,54,Female,East Christine
T469991,C152,P536,STORE_7,2024-05-06,Home,531.3,10,5313,PayPal,Physical,Completed,TRUE,28,Female,Andrewville
T469995,C530,P937,STORE_23,2024-06-01,Toys,507.17,1,507.17,Credit Card,Online,Cancelled,FALSE,60,Male,Guzmanburgh
T469999,C128,P263,STORE_45,2024-07-09,Beauty,429.94,3,1289.82,PayPal,Online,Completed,TRUE,52,Male,Reedville
T47000,C1968,P1531,STORE_15,2024-04-03,Electronics,39.49,6,236.94,Bank Transfer,Physical,Cancelled,TRUE,77,Male,Virginiaview
T470003,C1999,P1419,STORE_40,2024-06-05,Beauty,793.94,4,3175.76,Credit Card,Online,Completed,TRUE,67,Male,Claytonburgh
T470026,C905,P593,STORE_10,2024-06-08,Clothing,259.96,5,1299.8,Credit Card,Physical,Completed,TRUE,64,Male,North Susanberg
T470036,C1756,P56,STORE_47,2024-08-14,Home,696.15,3,2088.45,Credit Card,Physical,Cancelled,TRUE,76,Male,West Brandonshire
T470066,C661,P905,STORE_13,2024-02-09,Beauty,58.86,1,58.86,PayPal,Online,Cancelled,TRUE,73,Female,Port Amy
T47007,C794,P2,STORE_44,2024-06-07,Books,207.78,8,1662.24,Credit Card,Physical,Cancelled,TRUE,23,Male,Port Jeromeland
T470076,C1293,P629,STORE_50,2024-03-19,Toys,58.86,1,58.86,Credit Card,Physical,Completed,TRUE,62,Female,New Davidchester
T470084,C1399,P861,STORE_31,2024-03-15,Home,763.22,6,4579.32,PayPal,Physical,Completed,TRUE,42,Male,Chambersmouth
T470095,C1198,P2,STORE_6,2024-04-09,Books,207.78,6,1246.68,Bank Transfer,Physical,Cancelled,FALSE,39,Female,Tracyview
T470120,C1938,P642,STORE_17,2024-04-16,Electronics,767.45,7,5372.15,Credit Card,Online,Cancelled,TRUE,66,Female,West Pamela
T470145,C1296,P1977,STORE_37,2024-05-15,Beauty,529.42,4,2117.68,Bank Transfer,Physical,Completed,TRUE,29,Male,Port Laurie
T470147,C8,P897,STORE_21,2024-05-16,Home,207.78,8,1662.24,Credit Card,Physical,Completed,FALSE,19,Female,South Robertland
T470206,C1376,P138,STORE_17,2024-01-10,Beauty,763.22,4,3052.88,Bank Transfer,Online,Completed,FALSE,28,Male,Ferrellside
T470210,C1326,P57,STORE_37,2024-01-21,Beauty,98.82,3,296.46,Credit Card,Physical,Completed,FALSE,29,Male,South Mark
T470261,C1928,P702,STORE_29,2024-03-04,Clothing,763.22,9,6868.98,Credit Card,Physical,Completed,TRUE,79,Male,Chandlershire
T470277,C85,P491,STORE_4,2024-02-26,Electronics,507.17,2,1014.34,PayPal,Physical,Completed,TRUE,72,Male,Hatfieldstad
T470284,C656,P970,STORE_11,2024-07-01,Books,113.76,3,341.28,PayPal,Physical,Completed,TRUE,41,Female,East Christopher
T470298,C1654,P970,STORE_49,2024-01-21,Books,113.76,1,113.76,Bank Transfer,Online,Cancelled,TRUE,39,Female,Kellytown
T470314,C151,P578,STORE_9,2024-07-12,Electronics,326.79,3,980.37,Credit Card,Online,Completed,TRUE,24,Male,Laceyfort
T47033,C503,P1875,STORE_18,2024-07-22,Beauty,523.11,8,4184.88,PayPal,Physical,Cancelled,TRUE,40,Male,Port Lisatown
T470332,C1724,P851,STORE_23,2024-03-05,Electronics,644.04,5,3220.2,Bank Transfer,Online,Completed,TRUE,66,Male,Patricktown
T470335,C441,P738,STORE_50,2024-05-05,Beauty,763.22,2,1526.44,Bank Transfer,Physical,Completed,TRUE,51,Female,New Garyfurt
T470344,C1435,P34,STORE_31,2024-02-11,Home,531.3,2,1062.6,PayPal,Physical,Cancelled,FALSE,36,Female,Ericafort
T470354,C969,P561,STORE_34,2024-09-21,Books,635.72,3,1907.16,Credit Card,Online,Completed,FALSE,80,Female,New Danaland
T470374,C860,P623,STORE_45,2024-02-21,Toys,531.3,5,2656.5,Bank Transfer,Online,Cancelled,TRUE,28,Male,Williamsburgh
T470429,C520,P730,STORE_12,2024-05-14,Home,326.79,10,3267.9,PayPal,Online,Completed,FALSE,75,Female,North Michaelborough
T470448,C1602,P491,STORE_10,2024-09-16,Electronics,507.17,9,4564.53,Bank Transfer,Physical,Completed,TRUE,29,Male,Contrerasborough
T470535,C1437,P769,STORE_45,2024-06-03,Beauty,429.94,3,1289.82,Bank Transfer,Online,Completed,TRUE,68,Female,Angelaport
T470554,C1369,P2,STORE_15,2024-06-02,Books,207.78,7,1454.46,PayPal,Physical,Completed,TRUE,56,Male,Leefurt
T470563,C952,P970,STORE_13,2024-08-14,Books,113.76,2,227.52,Credit Card,Online,Completed,TRUE,69,Female,New Keith
T470592,C326,P977,STORE_40,2024-06-12,Books,234.76,3,704.28,Bank Transfer,Online,Completed,FALSE,22,Female,New Elizabeth
T470617,C1422,P133,STORE_42,2024-02-24,Toys,573.58,9,5162.22,Bank Transfer,Online,Completed,TRUE,75,Female,Ayersborough
T470653,C677,P864,STORE_8,2024-04-26,Toys,615.07,3,1845.21,Bank Transfer,Online,Cancelled,TRUE,24,Male,Marilynberg
T470691,C554,P953,STORE_6,2024-07-02,Beauty,34.34,8,274.72,Credit Card,Physical,Completed,FALSE,67,Female,Vincentchester
T470699,C1918,P195,STORE_17,2024-01-24,Books,487.24,4,1948.96,Bank Transfer,Online,Completed,TRUE,74,Male,New Waynetown
T470700,C365,P419,STORE_11,2024-04-11,Electronics,113.77,1,113.77,PayPal,Physical,Cancelled,TRUE,65,Female,Jamestown
T470732,C629,P569,STORE_37,2024-08-09,Electronics,673.73,1,673.73,Credit Card,Physical,Completed,TRUE,49,Male,East Paige
T470765,C228,P926,STORE_24,2024-01-04,Electronics,311.52,9,2803.68,Bank Transfer,Physical,Cancelled,TRUE,20,Female,New Dylanland
T470798,C1926,P50,STORE_49,2024-01-07,Beauty,797.5,9,7177.5,Bank Transfer,Online,Completed,TRUE,24,Female,Brownland
T470818,C1924,P599,STORE_43,2024-05-26,Books,34.34,6,206.04,PayPal,Online,Cancelled,TRUE,29,Female,Josephfurt
T470824,C1334,P818,STORE_11,2024-05-18,Beauty,740.88,9,6667.92,PayPal,Physical,Completed,TRUE,23,Female,North Brianland
T470832,C1915,P1419,STORE_38,2024-09-02,Beauty,793.94,10,7939.4,PayPal,Physical,Completed,FALSE,59,Male,Bankschester
T470849,C1557,P935,STORE_33,2024-02-14,Books,135.89,8,1087.12,PayPal,Online,Cancelled,TRUE,34,Female,Darrylview
T470853,C311,P110,STORE_1,2024-09-21,Home,98.82,8,790.56,Bank Transfer,Online,Completed,TRUE,69,Female,South Brucestad
T470901,C1762,P934,STORE_48,2024-07-14,Toys,241.69,1,241.69,PayPal,Physical,Cancelled,FALSE,58,Male,Boydstad
T470948,C1838,P880,STORE_31,2024-01-25,Home,241.69,8,1933.52,PayPal,Physical,Completed,TRUE,37,Male,Lynnmouth
T471009,C848,P270,STORE_18,2024-03-14,Books,812.83,2,1625.66,PayPal,Physical,Completed,TRUE,23,Male,Fisherton
T471022,C1511,P613,STORE_33,2024-07-15,Beauty,577.38,9,5196.42,Bank Transfer,Online,Cancelled,TRUE,48,Female,Lewishaven
T47105,C226,P149,STORE_48,2024-07-25,Books,241.69,10,2416.9,PayPal,Physical,Cancelled,TRUE,25,Female,Nguyenland
T471058,C1404,P369,STORE_46,2024-05-15,Books,767.45,3,2302.35,PayPal,Physical,Completed,TRUE,28,Female,Port Williamtown
T471062,C184,P886,STORE_46,2024-06-01,Electronics,725.45,6,4352.7,Credit Card,Physical,Completed,TRUE,70,Male,Hughesview
T471068,C1056,P644,STORE_8,2024-09-16,Home,34.34,4,137.36,PayPal,Online,Completed,FALSE,60,Male,East Troy
T471092,C1102,P1942,STORE_7,2024-07-06,Books,434.78,4,1739.12,Credit Card,Physical,Completed,FALSE,26,Female,South Richardview
T471102,C533,P916,STORE_24,2024-03-02,Clothing,531.3,6,3187.8,Credit Card,Physical,Completed,TRUE,24,Male,Sanchezland
T471139,C1194,P513,STORE_30,2024-03-22,Clothing,507.17,9,4564.53,Credit Card,Physical,Cancelled,TRUE,63,Male,New Maryfurt
T471223,C1108,P433,STORE_18,2024-07-09,Toys,759.65,3,2278.95,Bank Transfer,Physical,Completed,TRUE,24,Male,Jonathanside
T471233,C1364,P818,STORE_46,2024-08-21,Beauty,740.88,10,7408.8,Bank Transfer,Physical,Completed,TRUE,42,Male,West Johntown
T471351,C589,P1644,STORE_5,2024-06-16,Clothing,442.36,4,1769.44,Bank Transfer,Physical,Completed,TRUE,43,Female,Lake Rebeccaside
T471374,C1110,P254,STORE_17,2024-09-05,Clothing,759.65,6,4557.9,PayPal,Online,Completed,TRUE,20,Male,West Zachary
T471427,C1339,P406,STORE_46,2024-01-11,Toys,577.38,5,2886.9,PayPal,Physical,Completed,TRUE,40,Female,Wendyview
T471469,C1212,P4107,STORE_24,2024-08-26,Electronics,212.96,2,425.92,PayPal,Physical,Completed,TRUE,42,Male,Deanton
T471481,C1286,P970,STORE_17,2024-01-07,Books,113.76,10,1137.6,Credit Card,Online,Cancelled,TRUE,29,Male,Lake Josephhaven
T471539,C463,P893,STORE_38,2024-01-30,Beauty,696.15,10,6961.5,PayPal,Physical,Completed,TRUE,24,Female,Roachmouth
T47154,C973,P886,STORE_23,2024-08-26,Electronics,725.45,6,4352.7,Credit Card,Online,Completed,FALSE,41,Female,Lake Candace
T471623,C687,P366,STORE_5,2024-06-25,Toys,767.45,8,6139.6,PayPal,Physical,Completed,TRUE,48,Female,Nguyenstad
T471674,C278,P220,STORE_41,2024-07-03,Clothing,770.83,8,6166.64,Bank Transfer,Physical,Completed,TRUE,28,Female,Lake Christopherfort
T471683,C1121,P818,STORE_46,2024-06-28,Beauty,740.88,7,5186.16,PayPal,Physical,Completed,TRUE,58,Male,Sarahfort
T471741,C1514,P244,STORE_12,2024-08-19,Beauty,429.94,4,1719.76,Credit Card,Online,Cancelled,FALSE,58,Female,Lake Brenda
T471763,C1825,P360,STORE_16,2024-05-19,Toys,34.34,8,274.72,Bank Transfer,Physical,Completed,TRUE,44,Male,Stoneberg
T471776,C1558,P796,STORE_22,2024-06-07,Electronics,531.3,2,1062.6,PayPal,Physical,Completed,TRUE,23,Female,Mckenzieville
T471788,C814,P934,STORE_43,2024-09-22,Toys,241.69,5,1208.45,Bank Transfer,Online,Completed,TRUE,74,Male,Schmidtbury
T471790,C921,P6,STORE_45,2024-03-06,Toys,792.11,10,7921.1,PayPal,Online,Cancelled,TRUE,67,Male,East Tyrone
T471809,C1536,P982,STORE_2,2024-06-05,Books,507.17,7,3550.19,Bank Transfer,Physical,Completed,TRUE,39,Male,Ochoaville
T47183,C1931,P552,STORE_25,2024-09-07,Beauty,452.15,8,3617.2,Bank Transfer,Online,Cancelled,FALSE,50,Male,New Alexander
T471876,C500,P1981,STORE_41,2024-03-19,Home,673.73,10,6737.3,Credit Card,Physical,Completed,TRUE,29,Female,New Stacey
T471888,C947,P431,STORE_21,2024-03-15,Home,234.76,7,1643.32,PayPal,Physical,Cancelled,TRUE,31,Female,Sarahfort
T471896,C1072,P905,STORE_8,2024-08-31,Beauty,58.86,10,588.6,Credit Card,Online,Completed,TRUE,80,Male,East Colleenport
T47190,C921,P679,STORE_4,2024-04-15,Books,98.82,7,691.74,Bank Transfer,Physical,Completed,TRUE,67,Male,East Tyrone
T471928,C1109,P55,STORE_25,2024-06-19,Books,507.17,2,1014.34,Credit Card,Online,Completed,TRUE,76,Male,Lake Brandonport
T472100,C264,P913,STORE_1,2024-07-09,Clothing,696.15,10,6961.5,Bank Transfer,Online,Completed,TRUE,66,Female,Brianfurt
T472144,C1168,P719,STORE_49,2024-07-14,Toys,487.24,2,974.48,PayPal,Online,Completed,TRUE,21,Male,Lake Amy
T472147,C1739,P623,STORE_35,2024-04-12,Toys,531.3,10,5313,PayPal,Online,Completed,FALSE,80,Male,South Jeffreyshire
T472158,C1244,P552,STORE_35,2024-06-02,Beauty,452.15,9,4069.35,PayPal,Online,Completed,TRUE,42,Female,Ericview
T472185,C213,P102,STORE_26,2024-04-19,Clothing,504.81,6,3028.86,Credit Card,Physical,Completed,TRUE,36,Female,New Anthony
T472188,C559,P896,STORE_44,2024-07-27,Clothing,927.1,3,2781.3,Credit Card,Physical,Completed,TRUE,45,Female,West Amandaburgh
T472189,C1510,P982,STORE_47,2024-08-16,Books,507.17,9,4564.53,PayPal,Physical,Cancelled,TRUE,65,Female,Schultzshire
T472216,C1523,P113,STORE_36,2024-08-27,Electronics,879.28,9,7913.52,PayPal,Physical,Completed,TRUE,71,Female,East Davidstad
T472324,C350,P492,STORE_41,2024-02-14,Clothing,763.22,10,7632.2,Bank Transfer,Physical,Completed,TRUE,74,Female,Leblancside
T47235,C1664,P360,STORE_17,2024-07-02,Toys,34.34,8,274.72,PayPal,Online,Cancelled,TRUE,56,Male,North Stephen
T472372,C1960,P69,STORE_41,2024-07-06,Home,961.39,4,3845.56,PayPal,Physical,Cancelled,TRUE,46,Male,West Aaronland
T472378,C1950,P544,STORE_1,2024-01-17,Beauty,879.28,10,8792.8,Bank Transfer,Online,Completed,TRUE,47,Male,Maryton
T47238,C1975,P564,STORE_27,2024-06-20,Clothing,577.38,1,577.38,PayPal,Physical,Completed,TRUE,32,Male,West Sara
T472436,C1984,P796,STORE_41,2024-07-04,Electronics,531.3,3,1593.9,PayPal,Physical,Completed,TRUE,72,Female,East Kevin
T472466,C1278,P970,STORE_39,2024-02-05,Books,113.76,5,568.8,Bank Transfer,Online,Completed,TRUE,68,Female,Smithfurt
T472470,C516,P880,STORE_36,2024-09-04,Home,241.69,8,1933.52,PayPal,Physical,Cancelled,FALSE,34,Female,Rogersmouth
T472495,C566,P537,STORE_44,2024-08-06,Beauty,531.3,2,1062.6,Bank Transfer,Physical,Completed,TRUE,71,Female,Jordanshire
T472507,C1943,P114,STORE_40,2024-08-19,Books,70.81,8,566.48,Bank Transfer,Online,Cancelled,TRUE,72,Female,Hudsonburgh
T472557,C1262,P433,STORE_26,2024-04-09,Toys,759.65,7,5317.55,Credit Card,Physical,Completed,TRUE,40,Female,Bondview
T472628,C290,P419,STORE_34,2024-09-05,Electronics,113.77,6,682.62,Bank Transfer,Online,Cancelled,TRUE,77,Male,Williamsport
T472648,C1452,P250,STORE_24,2024-01-31,Beauty,531.3,6,3187.8,PayPal,Physical,Completed,TRUE,44,Male,Travisborough
T472683,C1270,P179,STORE_7,2024-01-05,Books,697.35,10,6973.5,PayPal,Physical,Completed,TRUE,65,Male,North Kyleshire
T472693,C549,P620,STORE_26,2024-06-02,Beauty,39.49,2,78.98,Credit Card,Physical,Completed,TRUE,49,Female,East Kellytown
T472739,C497,P708,STORE_39,2024-07-10,Books,879.28,6,5275.68,Credit Card,Online,Completed,TRUE,57,Female,Goldenmouth
T472762,C312,P74,STORE_13,2024-04-01,Beauty,207.78,6,1246.68,Credit Card,Online,Completed,FALSE,36,Female,Oconnorville
T472796,C499,P707,STORE_47,2024-05-05,Books,927.1,8,7416.8,Credit Card,Physical,Completed,FALSE,72,Female,East Andre
T472804,C914,P388,STORE_40,2024-09-15,Books,326.79,6,1960.74,Credit Card,Online,Completed,FALSE,75,Male,Lake Danielleton
T472811,C642,P496,STORE_33,2024-01-26,Beauty,34.34,4,137.36,PayPal,Online,Completed,TRUE,28,Female,Kimberlyton
T472841,C794,P629,STORE_48,2024-04-09,Toys,58.86,8,470.88,PayPal,Physical,Cancelled,TRUE,23,Male,Port Jeromeland
T472846,C1509,P642,STORE_6,2024-01-29,Electronics,767.45,10,7674.5,Bank Transfer,Physical,Completed,FALSE,28,Female,North Christine
T472893,C447,P110,STORE_38,2024-09-04,Home,98.82,1,98.82,PayPal,Physical,Cancelled,TRUE,23,Female,Lake Robertberg
T472961,C444,P805,STORE_6,2024-07-15,Toys,207.78,10,2077.8,PayPal,Physical,Cancelled,FALSE,78,Female,Tylerberg
T473014,C689,P180,STORE_36,2024-08-01,Beauty,452.15,5,2260.75,PayPal,Physical,Completed,TRUE,56,Male,Dawnhaven
T473063,C1444,P180,STORE_8,2024-05-12,Beauty,452.15,8,3617.2,PayPal,Online,Completed,FALSE,37,Male,Matthewmouth
T47307,C564,P1977,STORE_41,2024-06-25,Beauty,529.42,3,1588.26,PayPal,Physical,Completed,TRUE,63,Female,Moyermouth
T473099,C1011,P937,STORE_31,2024-08-20,Toys,507.17,6,3043.02,PayPal,Physical,Cancelled,TRUE,66,Female,New John
T473106,C1108,P220,STORE_24,2024-07-08,Clothing,770.83,5,3854.15,Bank Transfer,Physical,Completed,TRUE,24,Male,Jonathanside
T473112,C1446,P39,STORE_28,2024-09-05,Books,212.96,9,1916.64,Bank Transfer,Physical,Completed,TRUE,73,Female,West Melissa
T473120,C1204,P276,STORE_1,2024-04-19,Electronics,141.57,1,141.57,Credit Card,Online,Completed,FALSE,24,Male,Juliachester
T473192,C1007,P982,STORE_27,2024-04-27,Books,507.17,9,4564.53,Bank Transfer,Physical,Completed,FALSE,54,Male,New Patricia
T473216,C1718,P133,STORE_15,2024-09-04,Toys,573.58,4,2294.32,PayPal,Physical,Completed,TRUE,52,Male,Lake Stevenfurt
T473230,C1127,P843,STORE_39,2024-02-05,Clothing,207.78,6,1246.68,Bank Transfer,Online,Completed,TRUE,60,Female,Hubertown
T473231,C205,P348,STORE_38,2024-04-12,Home,657.95,2,1315.9,Bank Transfer,Physical,Completed,FALSE,23,Male,East William
T473232,C212,P133,STORE_15,2024-05-08,Toys,573.58,2,1147.16,PayPal,Physical,Completed,FALSE,45,Male,Jenniferton
T473238,C1959,P266,STORE_50,2024-09-16,Home,880.39,7,6162.73,PayPal,Physical,Cancelled,TRUE,55,Male,Jonesville
T473241,C1373,P57,STORE_16,2024-03-09,Beauty,98.82,3,296.46,Bank Transfer,Physical,Cancelled,TRUE,68,Male,North Kathrynview
T473260,C1240,P714,STORE_34,2024-08-31,Home,759.65,9,6836.85,Credit Card,Online,Completed,TRUE,56,Male,Brownshire
T473275,C667,P564,STORE_20,2024-06-13,Clothing,577.38,4,2309.52,Bank Transfer,Physical,Cancelled,TRUE,66,Female,North Julie
T473300,C205,P127,STORE_10,2024-05-19,Books,763.22,2,1526.44,Credit Card,Physical,Completed,FALSE,23,Male,East William
T47332,C1955,P882,STORE_46,2024-01-28,Clothing,577.38,3,1732.14,Bank Transfer,Physical,Cancelled,TRUE,44,Male,Martinshire
T473326,C139,P934,STORE_11,2024-04-21,Toys,241.69,8,1933.52,Credit Card,Physical,Completed,TRUE,75,Male,Lake Adriana
T473371,C89,P880,STORE_4,2024-02-11,Home,241.69,7,1691.83,Bank Transfer,Physical,Completed,FALSE,74,Male,East Kimberly
T473396,C687,P1644,STORE_7,2024-02-28,Clothing,442.36,5,2211.8,PayPal,Physical,Completed,TRUE,48,Female,Nguyenstad
T473402,C1379,P554,STORE_4,2024-05-14,Electronics,740.88,1,740.88,Credit Card,Physical,Completed,TRUE,55,Female,Port Patrickstad
T473408,C484,P126,STORE_32,2024-02-17,Books,759.65,6,4557.9,Bank Transfer,Online,Cancelled,TRUE,51,Female,Tylerland
