loyalty_id,customer_id,loyalty_signup_date,loyalty_tier,total_points
L9394,C1943,2024/12/16,Silver,9345
L9395,C3117,2023/11/25,Platinum,3466
L9396,C1834,2025/01/26,Silver,6988
L9397,C1503,2023/08/05,Gold,7240
L9398,C3410,2025/01/22,Silver,329
L9399,C2941,2025/05/09,Platinum,1043
L9400,C1322,2025/06/17,Platinum,7851
L9401,C2815,2025/03/03,Platinum,5552
L9402,C3088,2024/09/21,Silver,2618
L9403,C3946,2023/09/11,Silver,8771
L9404,C3155,2023/08/13,Silver,4450
L9405,C1720,2024/04/05,Platinum,9326
L9406,C1138,2023/10/05,Silver,8721
L9407,C1048,2024/04/03,Gold,9508
L9408,C2506,2024/09/22,Silver,3295
L9409,C1370,2023/11/04,Platinum,1830
L9410,C1361,2023/11/11,Gold,6538
L9411,C3460,2023/12/31,Silver,1749
L9412,C1468,2024/12/05,Silver,3711
L9413,C1446,2024/12/29,Platinum,239
L9414,C1077,2023/08/21,Silver,6397
L9415,C2943,2025/05/26,Platinum,9303
L9416,C1823,2024/03/24,Gold,7586
L9417,C1128,2024/03/11,Silver,7332
L9418,C2777,2025/03/28,Platinum,3416
L9419,C1331,2023/11/12,Platinum,9537
L9420,C2943,2024/03/19,Gold,1181
L9421,C1808,2025/01/23,Platinum,6436
L9422,C3718,2025/07/01,Platinum,1007
L9423,C2549,2025/01/30,Silver,1905
L9424,C3044,2024/09/25,Gold,2667
L9425,C3477,2024/10/20,Silver,6360
L9426,C1531,2023/10/11,Platinum,8752
L9427,C1379,2024/05/07,Gold,5284
L9428,C1380,2025/05/06,Silver,5211
L9429,C3396,2024/03/27,Gold,2098
L9430,C2418,2024/08/18,Gold,4937
L9431,C3370,2025/06/01,Silver,8986
L9432,C3612,2024/01/26,Gold,9120
L9433,C1182,2025/06/23,Silver,5196
L9434,C3057,2025/06/16,Platinum,4298
L9435,C3240,2024/01/17,Silver,1718
L9436,C2035,2024/09/15,Silver,8299
L9437,C1102,2024/08/08,Platinum,9695
L9438,C1279,2024/05/30,Silver,5406
L9439,C1050,2024/03/08,Silver,7629
L9440,C2360,2023/07/19,Gold,5449
L9441,C1227,2025/02/08,Gold,8973
L9442,C1182,2024/10/12,Platinum,9169
L9443,C1235,2025/04/29,Silver,5446
L9444,C2513,2023/08/10,Platinum,5130
L9445,C2404,2023/07/14,Platinum,1416
L9446,C2027,2024/05/10,Platinum,776
L9447,C3603,2023/07/12,Silver,4180
L9448,C3008,2023/12/01,Platinum,4750
L9449,C2946,2023/08/23,Gold,6165
L9450,C2137,2025/03/29,Gold,3621
L9451,C3026,2025/03/09,Gold,2428
L9452,C1558,2025/05/08,Gold,4630
L9453,C2306,2024/06/10,Silver,7663
L9454,C2855,2024/09/28,Gold,3938
L9455,C1162,2024/01/21,Gold,9925
L9456,C1972,2024/10/11,Silver,5516
L9457,C1796,2023/12/11,Silver,1392
L9458,C2038,2025/04/29,Silver,2209
L9459,C3651,2024/10/20,Silver,3840
L9460,C1449,2023/09/24,Gold,3501
L9461,C3187,2024/11/02,Platinum,3557
L9462,C2630,2024/02/25,Platinum,4819
L9463,C1517,2024/06/25,Platinum,8323
L9464,C2342,2024/02/03,Gold,1310
L9465,C2297,2024/12/08,Silver,914
L9466,C2740,2025/01/21,Silver,3175
L9467,C3956,2024/08/09,Gold,8131
L9468,C1979,2024/03/04,Silver,9004
L9469,C1037,2024/05/03,Platinum,3230
L9470,C3754,2025/01/30,Silver,2504
L9471,C3192,2025/04/08,Silver,3660
L9472,C3065,2024/10/15,Platinum,4969
L9473,C1112,2023/12/24,Silver,9190
L9474,C1869,2023/07/17,Gold,5018
L9475,C1659,2023/10/17,Gold,1069
L9476,C1368,2025/07/01,Gold,9860
L9477,C1047,2025/02/19,Platinum,8599
L9478,C3773,2024/01/22,Gold,5368
L9479,C3003,2024/06/27,Gold,8086
L9480,C3615,2024/09/01,Gold,4902
L9481,C2263,2023/09/02,Gold,2778
L9482,C3660,2024/09/23,Silver,6302
L9483,C1015,2024/10/15,Platinum,9634
L9484,C1184,2023/09/19,Silver,60
L9485,C1233,2024/12/29,Platinum,9673
L9486,C2451,2024/06/13,Platinum,6076
L9487,C1020,2024/08/24,Platinum,1432
L9488,C3897,2025/02/11,Silver,5336
L9489,C3731,2025/06/09,Silver,2477
L9490,C3888,2024/07/17,Silver,7854
L9491,C2577,2024/12/17,Platinum,688
L9492,C1854,2024/06/04,Gold,8981
L9493,C2105,2024/03/22,Gold,8701
L9494,C3994,2024/04/24,Platinum,783
L9495,C1048,2023/09/15,Gold,7533
L9496,C1716,2024/05/29,Platinum,4209
L9497,C2514,2024/06/18,Gold,1167
L9498,C1717,2023/12/16,Platinum,6521
L9499,C3020,2023/12/19,Gold,2783
L9500,C3163,2024/09/02,Silver,7295
L9501,C3996,2023/12/02,Silver,852
L9502,C1203,2025/07/01,Platinum,880
L9503,C1262,2023/09/09,Gold,4601
L9504,C2772,2024/03/04,Gold,9024
L9505,C1149,2024/12/04,Gold,9833
L9506,C2857,2024/09/14,Platinum,4291
L9507,C1723,2023/09/05,Platinum,5918
L9508,C2292,2024/04/16,Silver,9472
L9509,C3829,2023/07/22,Gold,1438
L9510,C1343,2025/01/01,Gold,8999
L9511,C2162,2025/04/13,Gold,8379
L9512,C1175,2025/03/27,Gold,117
L9513,C2451,2023/08/23,Gold,2970
L9514,C2170,2024/06/30,Platinum,5550
L9515,C3142,2024/07/14,Platinum,8181
L9516,C2232,2024/08/18,Platinum,1566
L9517,C3444,2024/09/06,Gold,4360
L9518,C2363,2024/02/01,Silver,7727
L9519,C2302,2025/01/08,Gold,3292
L9520,C3468,2025/07/09,Gold,2237
L9521,C2548,2023/11/21,Gold,1105
L9522,C1162,2024/08/23,Platinum,9945
L9523,C2481,2024/11/04,Platinum,3611
L9524,C3792,2023/10/21,Silver,87
L9525,C2501,2024/01/17,Platinum,3884
L9526,C3412,2024/10/30,Platinum,1446
L9527,C3703,2024/05/25,Platinum,9477
L9528,C1815,2024/08/26,Gold,2022
L9529,C2962,2024/08/10,Gold,9437
L9530,C1632,2024/05/18,Platinum,8024
L9531,C1269,2025/06/22,Platinum,1230
L9532,C2235,2024/03/09,Gold,9648
L9533,C1792,2025/06/21,Gold,4993
L9534,C1644,2024/07/01,Platinum,3449
L9535,C2607,2024/12/15,Platinum,6763
L9536,C2472,2024/02/24,Platinum,9566
L9537,C2274,2025/05/04,Silver,3623
L9538,C1559,2024/05/10,Silver,6283
L9539,C1269,2023/12/22,Platinum,7350
L9540,C3107,2024/10/04,Platinum,6178
L9541,C3610,2024/02/28,Silver,4111
L9542,C1320,2024/11/14,Platinum,4495
L9543,C2162,2025/06/24,Gold,7079
L9544,C2181,2023/12/23,Gold,5439
L9545,C1806,2025/05/17,Platinum,7484
L9546,C1103,2025/07/08,Platinum,7954
L9547,C2511,2025/01/14,Silver,2219
L9548,C1454,2025/05/06,Platinum,5754
L9549,C1161,2023/08/05,Platinum,3638
L9550,C1758,2024/05/18,Silver,6222
L9551,C2364,2023/08/22,Gold,7467
L9552,C1110,2024/10/07,Platinum,2661
L9553,C3035,2025/02/03,Silver,8154
L9554,C2633,2024/06/09,Silver,4264
L9555,C3477,2024/02/23,Platinum,8555
L9556,C3652,2024/08/16,Silver,2658
L9557,C3317,2024/05/20,Silver,7912
L9558,C3479,2024/03/02,Platinum,9491
L9559,C3242,2024/11/04,Platinum,731
L9560,C3768,2023/07/21,Platinum,8373
L9561,C1991,2024/01/15,Platinum,9999
L9562,C1227,2024/11/04,Gold,7964
L9563,C3881,2023/11/26,Platinum,7125
L9564,C2814,2024/01/15,Silver,8105
L9565,C1168,2025/06/03,Gold,2734
L9566,C1319,2023/12/03,Platinum,9165
L9567,C2827,2023/08/14,Platinum,1531
L9568,C2594,2024/10/31,Silver,723
L9569,C1521,2024/07/14,Silver,1064
L9570,C2097,2023/08/30,Platinum,5240
L9571,C3568,2024/05/24,Platinum,206
L9572,C2490,2024/10/07,Silver,4515
L9573,C3479,2025/07/10,Platinum,2804
L9574,C1531,2024/02/22,Platinum,8799
L9575,C3318,2025/03/03,Platinum,2146
L9576,C1320,2023/08/02,Gold,1378
L9577,C2501,2023/08/28,Gold,8313
L9578,C2234,2025/04/05,Platinum,1888
L9579,C2452,2024/08/06,Silver,1768
L9580,C3767,2025/03/28,Gold,4473
L9581,C2980,2024/11/13,Silver,5849
L9582,C3333,2025/02/09,Platinum,381
L9583,C3103,2024/11/26,Platinum,5686
L9584,C2692,2024/11/11,Gold,1237
L9585,C2803,2023/10/09,Gold,383
L9586,C2174,2023/10/10,Gold,6009
L9587,C3203,2025/06/12,Gold,7541
L9588,C2313,2024/11/02,Silver,5004
L9589,C1535,2024/03/25,Silver,169
L9590,C1573,2023/08/25,Silver,2884
L9591,C3692,2024/08/19,Platinum,9379
L9592,C3778,2024/08/08,Silver,7861
L9593,C3885,2024/01/06,Gold,6891
L9594,C1411,2024/11/03,Gold,2811
L9595,C2689,2025/01/07,Gold,7493
L9596,C2972,2025/05/14,Silver,2536
L9597,C1680,2025/03/19,Platinum,742
L9598,C2921,2023/08/27,Platinum,468
L9599,C1239,2024/04/21,Silver,8531
L9600,C2422,2023/09/07,Gold,8231
L9601,C1547,2024/06/04,Silver,2757
L9602,C1933,2024/01/03,Platinum,5555
L9603,C1508,2025/05/28,Gold,907
L9604,C1461,2025/04/07,Platinum,74
L9605,C2009,2024/08/12,Silver,2225
L9606,C3878,2023/11/02,Gold,1490
L9607,C2823,2024/02/03,Gold,7035
L9608,C2559,2023/11/19,Gold,1418
L9609,C2755,2025/04/12,Silver,4922
L9610,C1568,2024/08/23,Silver,518
L9611,C3570,2024/10/22,Platinum,7367
L9612,C3138,2023/09/18,Silver,1890
L9613,C3369,2024/12/12,Platinum,4260
L9614,C2464,2024/01/08,Gold,4447
L9615,C3096,2024/09/24,Platinum,678
L9616,C3214,2023/12/23,Platinum,7873
L9617,C1942,2024/02/18,Platinum,6342
L9618,C1271,2023/07/23,Silver,6888
L9619,C1416,2025/04/25,Silver,6620
L9620,C1790,2024/11/12,Platinum,8660
L9621,C1786,2025/06/01,Silver,6124
L9622,C1240,2025/07/07,Gold,9871
L9623,C1904,2025/06/21,Gold,7748
L9624,C2824,2025/04/29,Gold,7013
L9625,C1865,2025/01/17,Platinum,9955
L9626,C3202,2023/10/05,Gold,7738
L9627,C1540,2025/03/27,Gold,2465
L9628,C2674,2023/12/29,Silver,6136
L9629,C2735,2025/03/19,Silver,4467
L9630,C1481,2024/10/31,Platinum,2453
L9631,C1907,2024/05/29,Gold,1069
L9632,C3582,2024/01/18,Platinum,1084
L9633,C1360,2024/03/05,Platinum,6691
L9634,C3917,2023/12/06,Silver,9280
L9635,C3825,2023/11/19,Platinum,9555
L9636,C1683,2024/10/17,Platinum,5093
L9637,C1627,2023/10/18,Gold,805
L9638,C3133,2025/05/10,Gold,6848
L9639,C1954,2024/01/21,Platinum,7343
L9640,C3638,2024/03/06,Silver,1872
L9641,C1134,2024/11/27,Silver,3618
L9642,C3051,2023/10/12,Platinum,2661
L9643,C3207,2024/01/30,Silver,8171
L9644,C3482,2023/09/26,Platinum,4566
L9645,C1510,2023/11/27,Platinum,7648
L9646,C1326,2024/03/17,Silver,2539
L9647,C3654,2024/03/30,Gold,5459
L9648,C1288,2023/07/26,Platinum,9499
L9649,C1448,2025/02/11,Gold,3779
L9650,C3440,2025/03/04,Silver,1126
L9651,C2705,2024/06/01,Platinum,7517
L9652,C3870,2025/01/28,Platinum,4298
L9653,C3689,2025/07/04,Gold,2796
L9654,C2890,2024/06/07,Platinum,9348
L9655,C3258,2024/06/23,Platinum,7335
L9656,C2893,2025/03/18,Platinum,589
L9657,C3344,2024/03/21,Silver,8250
L9658,C3976,2023/11/11,Silver,4783
L9659,C3776,2025/05/14,Platinum,560
L9660,C2580,2025/03/17,Gold,6390
L9661,C3907,2023/11/22,Gold,3377
L9662,C1972,2024/09/12,Gold,3671
L9663,C3951,2023/12/13,Silver,372
L9664,C1376,2024/02/03,Platinum,6996
L9665,C2476,2023/09/09,Gold,2951
L9666,C2233,2023/12/28,Gold,7610
L9667,C2145,2024/04/11,Platinum,6210
L9668,C3170,2024/09/10,Platinum,5976
L9669,C1140,2024/11/16,Platinum,1626
L9670,C2777,2025/02/09,Silver,6834
L9671,C1275,2023/12/21,Platinum,4528
L9672,C3099,2023/07/29,Silver,5129
L9673,C1553,2024/06/20,Platinum,1973
L9674,C2021,2024/10/11,Platinum,831
L9675,C1716,2024/06/11,Silver,5495
L9676,C3664,2024/04/23,Silver,7937
L9677,C2461,2025/04/04,Silver,4514
L9678,C1732,2023/12/05,Silver,1342
L9679,C2368,2024/11/08,Silver,5535
L9680,C3977,2025/01/01,Gold,4149
L9681,C2099,2025/02/17,Gold,5378
L9682,C1067,2023/10/16,Platinum,893
L9683,C3540,2024/03/19,Platinum,6184
L9684,C1402,2024/02/24,Platinum,1055
L9685,C3242,2024/12/22,Platinum,630
L9686,C1565,2024/11/04,Gold,4525
L9687,C1094,2024/01/05,Gold,7517
L9688,C2879,2024/04/14,Gold,0
L9689,C2330,2025/04/29,Gold,5115
L9690,C3503,2025/06/13,Gold,521
L9691,C1448,2025/07/01,Gold,5158
L9692,C3383,2023/09/21,Platinum,9483
L9693,C3698,2024/12/30,Silver,8115
L9694,C1138,2025/04/06,Gold,9125
L9695,C3280,2023/11/29,Gold,4299
L9696,C1995,2025/05/22,Silver,3169
L9697,C2490,2024/05/04,Platinum,6807
L9698,C2302,2025/07/07,Platinum,6015
L9699,C3352,2025/06/18,Gold,8400
L9700,C3206,2024/07/06,Gold,7956
L9701,C2418,2024/02/21,Gold,6020
L9702,C2057,2025/04/28,Silver,3968
L9703,C3946,2025/06/10,Platinum,3050
L9704,C2548,2024/01/28,Silver,4834
L9705,C3451,2023/09/22,Gold,3742
L9706,C2287,2024/05/29,Silver,2430
L9707,C2018,2023/09/27,Silver,5227
L9708,C2659,2024/03/05,Silver,1629
L9709,C2443,2024/07/14,Silver,7992
L9710,C1589,2023/09/01,Gold,7401
L9711,C1862,2023/12/14,Platinum,2837
L9712,C1014,2024/04/06,Silver,6554
L9713,C2053,2024/02/25,Silver,7646
L9714,C2692,2025/01/20,Gold,5635
L9715,C3237,2024/12/12,Silver,3786
L9716,C3555,2023/08/31,Platinum,5389
L9717,C3869,2025/07/10,Platinum,7203
L9718,C1682,2025/04/01,Platinum,144
L9719,C1247,2023/09/08,Silver,101
L9720,C1762,2023/11/08,Silver,4693
L9721,C1360,2023/09/04,Gold,3367
L9722,C1603,2023/11/13,Silver,5666
L9723,C1878,2023/10/24,Gold,5777
L9724,C3589,2023/12/22,Gold,5941
L9725,C2450,2024/08/26,Silver,4765
L9726,C1574,2024/09/11,Platinum,268
L9727,C1931,2025/03/16,Silver,8903
L9728,C1961,2025/02/19,Silver,7925
L9729,C3449,2023/11/25,Silver,8351
L9730,C2096,2024/08/08,Gold,204
L9731,C3397,2025/02/06,Platinum,3846
L9732,C3981,2025/02/14,Gold,7237
L9733,C2286,2024/11/21,Platinum,8357
L9734,C3781,2024/02/07,Gold,5247
L9735,C3844,2024/05/07,Gold,7069
L9736,C3375,2023/11/07,Gold,1330
L9737,C2284,2024/09/02,Platinum,6753
L9738,C2896,2024/03/19,Platinum,6892
L9739,C2451,2025/07/07,Silver,1655
L9740,C3566,2024/12/01,Silver,7970
L9741,C1312,2025/03/28,Silver,8988
L9742,C1323,2025/03/06,Silver,9820
L9743,C3077,2025/04/21,Gold,1120
L9744,C2560,2024/12/08,Platinum,4600
L9745,C2474,2025/03/13,Gold,5906
L9746,C3691,2025/01/09,Gold,8708
L9747,C1397,2023/09/10,Silver,4727
L9748,C2158,2024/11/05,Silver,2302
L9749,C1662,2024/03/10,Silver,358
L9750,C3868,2024/09/12,Platinum,8670
L9751,C2993,2024/08/12,Gold,5637
L9752,C2194,2023/09/20,Gold,2058
L9753,C3385,2025/02/04,Gold,9757
L9754,C1895,2024/07/15,Gold,7361
L9755,C1710,2025/03/26,Silver,5463
L9756,C1119,2024/01/13,Platinum,4421
L9757,C1604,2024/12/28,Silver,4159
L9758,C2413,2023/07/28,Silver,782
L9759,C1145,2025/04/27,Platinum,8031
L9760,C3973,2024/03/10,Silver,5321
L9761,C1723,2024/08/10,Silver,604
L9762,C1145,2024/08/05,Gold,3175
L9763,C1809,2024/03/14,Silver,9143
L9764,C3701,2024/10/05,Platinum,7684
L9765,C1032,2025/04/24,Silver,687
L9766,C3004,2024/02/25,Platinum,882
L9767,C1343,2023/12/07,Silver,1900
L9768,C3528,2025/02/24,Platinum,6139
L9769,C1252,2025/05/11,Gold,6108
L9770,C1570,2023/08/23,Silver,5665
L9771,C3819,2023/11/16,Platinum,6742
L9772,C1401,2024/04/01,Platinum,7576
L9773,C3581,2024/04/22,Platinum,4697
L9774,C1373,2024/02/16,Platinum,5805
L9775,C1498,2024/09/29,Platinum,5809
L9776,C2205,2025/04/16,Gold,5041
L9777,C2582,2025/02/01,Platinum,4345
L9778,C2995,2024/09/25,Silver,4056
L9779,C3034,2023/11/02,Gold,468
L9780,C3555,2024/09/01,Platinum,7841
L9781,C3745,2024/08/23,Platinum,1143
L9782,C1235,2024/04/14,Gold,2254
L9783,C3102,2025/01/26,Platinum,8635
L9784,C1836,2024/02/13,Silver,2801
L9785,C1705,2025/06/24,Platinum,7666
L9786,C2153,2025/04/02,Gold,7557
L9787,C3884,2025/02/22,Silver,846
L9788,C1939,2025/03/15,Silver,5056
L9789,C3053,2025/03/25,Platinum,2831
L9790,C3129,2025/02/07,Platinum,1030
L9791,C1396,2024/09/05,Platinum,8760
L9792,C1659,2025/03/01,Gold,7154
L9793,C3555,2024/05/14,Gold,2860
L9794,C1676,2024/08/02,Gold,6842
L9795,C1093,2025/07/10,Silver,9692
L9796,C2018,2024/07/29,Silver,9176
L9797,C2043,2023/11/15,Gold,7573
L9798,C3874,2024/01/29,Silver,9451
L9799,C2238,2024/11/24,Gold,2287
L9800,C1609,2025/07/05,Gold,3816
L9801,C2722,2025/05/11,Silver,4540
L9802,C3027,2023/09/20,Gold,8933
L9803,C2177,2023/08/01,Silver,8759
L9804,C1878,2024/05/08,Platinum,8805
L9805,C3261,2024/09/20,Platinum,3194
L9806,C1086,2024/02/15,Silver,6113
L9807,C2210,2024/08/14,Silver,3609
L9808,C2165,2024/08/23,Gold,66
L9809,C2289,2024/09/11,Silver,4988
L9810,C1907,2023/12/02,Gold,5438
L9811,C3751,2023/09/16,Silver,9567
L9812,C1678,2023/10/24,Gold,9187
L9813,C2593,2024/08/16,Silver,2487
L9814,C1262,2023/11/18,Silver,8409
L9815,C2371,2024/01/19,Silver,3850
L9816,C3638,2024/01/30,Silver,9886
L9817,C3979,2024/04/28,Silver,9314
L9818,C3242,2024/06/04,Silver,4258
L9819,C1816,2025/01/16,Platinum,7858
L9820,C3116,2024/02/09,Platinum,4356
L9821,C2300,2023/08/09,Silver,7901
L9822,C2222,2024/06/04,Platinum,3547
L9823,C2213,2024/08/09,Gold,8286
L9824,C1825,2025/06/07,Gold,5616
L9825,C3890,2025/07/06,Platinum,9613
L9826,C3598,2024/09/30,Gold,1569
L9827,C3529,2023/10/07,Gold,7
L9828,C2001,2024/05/27,Platinum,7174
L9829,C3967,2025/06/12,Silver,969
L9830,C2891,2024/04/03,Silver,1688
L9831,C1200,2024/09/21,Silver,6962
L9832,C3517,2025/02/14,Platinum,9937
L9833,C2029,2025/02/12,Gold,121
L9834,C2560,2023/07/20,Gold,6081
L9835,C2306,2023/10/26,Platinum,511
L9836,C2351,2024/07/07,Gold,7015
L9837,C3215,2025/04/07,Gold,3991
L9838,C2096,2025/03/07,Gold,3332
L9839,C2222,2025/04/21,Gold,7719
L9840,C2032,2024/01/20,Platinum,8658
L9841,C3626,2025/04/30,Silver,2557
L9842,C1764,2024/03/12,Silver,5654
L9843,C3449,2024/04/09,Gold,2670
L9844,C2379,2024/02/28,Gold,1518
L9845,C2232,2023/11/19,Gold,6453
L9846,C3952,2025/07/10,Platinum,6359
L9847,C3713,2024/09/20,Silver,4186
L9848,C3346,2024/06/09,Platinum,3029
L9849,C2715,2023/10/18,Gold,7928
L9850,C2529,2024/01/31,Silver,9551
L9851,C1801,2025/07/03,Platinum,3228
L9852,C1059,2024/12/24,Platinum,222
L9853,C1875,2024/12/02,Platinum,4990
L9854,C2133,2024/02/11,Gold,4447
L9855,C3016,2025/05/16,Platinum,1868
L9856,C3580,2024/06/28,Silver,4852
L9857,C1630,2023/08/25,Gold,7158
L9858,C2031,2024/07/18,Gold,4163
L9859,C1154,2023/11/14,Silver,265
L9860,C2504,2024/11/03,Gold,1655
L9861,C2661,2023/08/14,Silver,8580
L9862,C2176,2024/01/01,Gold,4819
L9863,C3153,2025/01/17,Gold,171
L9864,C3751,2024/11/16,Gold,872
L9865,C2892,2024/08/31,Platinum,8411
L9866,C3344,2023/09/10,Gold,716
L9867,C3170,2024/08/29,Gold,2614
L9868,C1634,2025/02/15,Silver,2072
L9869,C3507,2024/04/16,Gold,2994
L9870,C3594,2023/08/25,Silver,4315
L9871,C3620,2024/11/05,Silver,1838
L9872,C1050,2024/10/04,Gold,6540
L9873,C1681,2024/06/18,Silver,8794
L9874,C3115,2024/08/28,Gold,462
L9875,C2570,2024/11/16,Gold,666
L9876,C3472,2024/01/24,Gold,3857
L9877,C1270,2025/05/16,Silver,6321
L9878,C3970,2025/05/18,Silver,4509
L9879,C3202,2024/07/03,Gold,9248
L9880,C1796,2024/01/14,Gold,7929
L9881,C1741,2024/01/14,Silver,5046
L9882,C2885,2024/08/11,Platinum,6563
L9883,C2182,2025/01/02,Gold,9529
L9884,C3967,2024/07/01,Silver,77
L9885,C3523,2025/02/02,Gold,8184
L9886,C3256,2025/01/05,Gold,9306
L9887,C3351,2024/06/16,Silver,1621
L9888,C1895,2025/06/02,Gold,9527
L9889,C2731,2025/06/11,Gold,2255
L9890,C2676,2025/06/11,Platinum,187
L9891,C3430,2023/08/13,Silver,3078
L9892,C1881,2023/09/03,Silver,7211
L9893,C1777,2024/03/28,Gold,2000
L9894,C1756,2025/02/08,Silver,7952
L9895,C2824,2023/12/26,Platinum,8071
L9896,C2075,2025/06/24,Gold,1393
L9897,C3588,2023/09/07,Platinum,8121
L9898,C1573,2025/04/22,Silver,4272
L9899,C3337,2023/09/22,Platinum,7278
L9900,C3393,2023/10/11,Gold,9090
L9901,C2192,2024/09/27,Silver,3953
L9902,C3142,2023/12/28,Platinum,2875
L9903,C1827,2025/04/25,Gold,5557
L9904,C2658,2024/02/19,Gold,5322
L9905,C2164,2025/01/07,Silver,78
L9906,C1067,2024/09/05,Gold,3225
L9907,C2566,2024/11/14,Platinum,5866
L9908,C2051,2023/12/20,Gold,1556
L9909,C1752,2024/08/18,Platinum,9591
L9910,C3908,2024/03/30,Gold,7372
L9911,C1534,2024/10/07,Gold,8225
L9912,C1916,2024/04/05,Silver,3378
L9913,C2974,2025/06/22,Gold,9317
L9914,C2974,2024/12/16,Gold,5665
L9915,C1872,2024/09/13,Platinum,4593
L9916,C1347,2024/01/30,Silver,1455
L9917,C1789,2024/05/28,Silver,9823
L9918,C1326,2024/05/07,Gold,744
L9919,C1870,2023/12/13,Gold,2829
L9920,C1712,2025/04/05,Platinum,1096
L9921,C3865,2024/12/01,Gold,6428
L9922,C2910,2024/07/31,Silver,5419
L9923,C2760,2024/10/31,Gold,8320
L9924,C2593,2025/03/26,Gold,3983
L9925,C2148,2025/01/27,Gold,9779
L9926,C2003,2023/10/11,Platinum,2411
L9927,C3152,2025/02/20,Platinum,8616
L9928,C1767,2024/07/30,Platinum,2004
L9929,C1957,2023/09/26,Gold,8256
L9930,C1937,2024/08/13,Silver,6380
L9931,C2289,2024/01/21,Silver,8426
L9932,C1006,2024/10/03,Platinum,4131
L9933,C2984,2023/09/28,Gold,4784
L9934,C3643,2025/03/18,Silver,1453
L9935,C2940,2024/08/03,Silver,6502
L9936,C1893,2023/12/13,Gold,278
L9937,C3848,2023/11/19,Silver,7678
L9938,C3988,2024/07/21,Silver,1489
L9939,C3837,2025/03/31,Silver,3973
L9940,C2800,2025/03/28,Gold,9394
L9941,C2360,2024/02/15,Platinum,6578
L9942,C2636,2025/02/20,Platinum,2557
L9943,C2184,2024/01/02,Silver,2314
L9944,C3999,2025/03/24,Platinum,4568
L9945,C2248,2023/08/04,Platinum,9322
L9946,C2524,2025/01/11,Platinum,6503
L9947,C2963,2023/07/12,Gold,6990
L9948,C1455,2024/03/28,Platinum,7146
L9949,C1379,2024/11/13,Gold,874
L9950,C1863,2024/03/11,Silver,6127
L9951,C3903,2023/10/25,Silver,1681
L9952,C3373,2025/02/15,Gold,2332
L9953,C2036,2024/02/06,Gold,6333
L9954,C2895,2024/12/29,Platinum,1859
L9955,C1059,2025/06/20,Gold,9181
L9956,C1412,2023/11/11,Gold,932
L9957,C3082,2025/05/24,Platinum,2281
L9958,C3894,2025/03/25,Silver,7577
L9959,C3108,2024/07/01,Platinum,292
L9960,C2811,2024/12/31,Silver,9665
L9961,C3827,2025/05/11,Silver,6292
L9962,C1216,2023/11/14,Gold,4528
L9963,C2279,2023/10/22,Gold,4107
L9964,C2725,2024/07/18,Silver,308
L9965,C3261,2024/08/24,Silver,8698
L9966,C3563,2025/06/23,Silver,8562
L9967,C3757,2025/01/13,Silver,468
L9968,C1566,2024/05/14,Gold,9788
L9969,C1692,2023/10/01,Platinum,6176
L9970,C3954,2023/08/15,Gold,9239
L9971,C1580,2025/03/29,Platinum,5649
L9972,C1105,2024/10/25,Platinum,3952
L9973,C3335,2024/01/16,Platinum,8753
L9974,C1594,2024/07/15,Silver,147
L9975,C1750,2025/02/10,Platinum,5105
L9976,C2206,2023/12/01,Silver,1219
L9977,C3803,2025/02/01,Silver,2136
L9978,C1172,2025/03/08,Gold,7670
L9979,C3656,2024/11/27,Silver,3275
L9980,C1721,2025/06/18,Gold,3759
L9981,C3460,2024/04/02,Silver,6508
L9982,C1979,2024/12/02,Gold,4950
L9983,C2931,2024/04/01,Gold,9438
L9984,C1582,2024/12/04,Gold,324
L9985,C2636,2024/08/08,Silver,4249
L9986,C1552,2025/06/25,Platinum,5712
L9987,C2576,2025/04/18,Silver,2719
L9988,C1093,2025/04/12,Gold,8127
L9989,C1375,2024/12/26,Gold,6923
L9990,C3412,2025/02/18,Gold,461
L9991,C1831,2025/04/26,Silver,4883
L9992,C2044,2023/11/17,Gold,4914
L9993,C1189,2025/01/09,Silver,3437
L9994,C2960,2024/02/24,Silver,3117
L9995,C3392,2024/09/29,Gold,2540
L9996,C3834,2025/03/09,Platinum,2082
L9997,C1301,2024/04/29,Platinum,8837
L9998,C1058,2023/10/22,Silver,9910
L9999,C2055,2024/08/08,Silver,9119
